#node1	node2
P13500	P46094
Q12873	Q9UHX1
P15882	P61587
Q15648	Q96RN5
P17612	Q05397
Q5RL73	Q9H0Q3
P04406	P38936
O15111	Q16584
P01889	P08579
P29590	Q13569
P62487	P62875
Q01094	Q13309
Q01094	Q9NZJ0
O43526	O95376
P24534	Q8IYT8
442918	P43351
P22612	Q12879
P18858	Q13509
Q15393	Q15843
P24043	P56199
P53778	Q13115
P01570	P26992
P35606	P41220
O15264	P13797
O43293	P62993
P43686	Q8N3K9
P53618	Q9Y678
P35221	Q04917
P39023	P49207
O75084	P04628
P48039	Q15084
Q13509	Q6PEY2
P22626	Q12851
Q99459	Q9Y2W1
P83916	Q5UIP0
P12931	P33151
P50552	Q13797
P02452	Q9HCN6
P60763	Q8N392
P05000	P16871
Q15653	Q8N163
P46776	P50914
P04141	Q9UHF4
P19338	P27694
P10827	P24468
P78330	Q14011
O14737	Q9BVJ6
P63104	Q9UMS6
P61077	Q8WWF5
P07478	Q96RI0
Q96C10	Q9UKV8
P08581	Q9H201
O75940	Q8TCU6
P14314	Q9P212
406947	P17676
P40189	Q05655
P61586	Q9H7D0
P32121	Q8NGQ6
Q07021	Q12929
P01889	Q9BXJ9
A6NKK0	P38405
P61587	Q8N392
Q9HCE1	Q9UHX1
P23508	Q9UKK9
Q13363	Q14526
Q12772	Q99614
P31371	P35968
P17612	P25963
P36956	Q9UGJ0
P62993	Q04837
Q01130	Q86X95
P35626	Q8NH73
O60716	P19022
P55084	Q14451
Q96PU8	Q9UBR4
P38405	Q8N628
P25942	P27797
P11142	P59046
Q15466	Q92731
P54725	Q01844
O75928	Q13485
P11142	Q86UA6
Q13418	Q16560
Q92733	Q96GM8
O60343	P63104
P30084	P63104
Q08999	Q12778
P48058	Q9UQM7
Q8TEM1	Q99567
P05129	Q9BZL6
P62195	Q5VTR2
O75822	Q14152
O96018	Q92844
P26358	P62987
P17612	Q9Y2K2
P07910	Q15287
P11234	Q13393
Q92830	Q9Y6Q9
7503	O75530
O14933	Q9HCM9
O43390	P62993
P20671	Q99880
P68400	Q05513
P01243	P39019
P27361	Q14790
Q14152	Q7L2H7
O15264	Q9Y266
P10301	Q7LDG7
P04899	P30874
O75556	Q12857
O43929	Q13415
P16333	Q9HCM9
O43318	Q9UGJ0
P62256	P78317
Q96C03	Q9UI14
P32121	Q96KK4
P06748	Q99459
O43915	P29317
O94979	Q13535
P00441	P04156
P40337	Q14019
Q14694	Q99459
P49238	Q9Y258
P23634	P78352
Q13287	Q14765
Q13618	Q14145
O00194	Q9BV36
P50991	P67775
P09693	Q8WYR1
O15392	P04637
Q02241	Q9NR09
Q07890	Q96N67
P33991	Q8WYH8
P41182	Q9UBK2
O43889	Q53ET0
Q15834	Q96GM5
P00533	P05362
P08243	Q14164
Q05639	Q12933
Q16619	Q99062
O15197	P20936
O43320	P06213
P30050	P62917
P08754	P51686
P17612	Q16695
P01100	P20226
554210	Q9Y2M5
P01275	P43220
406981	Q8WY64
P22532	Q16659
Q13573	Q9Y490
P62979	Q16236
P07384	Q96PE3
Q15435	Q9UQK1
P08575	P42680
P10914	Q03518
P27815	Q13555
P05129	P61981
O75376	P10827
O95631	Q6ZN44
P04637	Q9H0E9
P48023	Q92851
P55210	Q13158
P28482	Q16828
Q9UKE5	Q9Y2B0
P48436	Q93074
Q8IY92	Q969S9
P04216	P42226
Q05513	Q92569
Q14164	Q15019
Q10570	Q6ZVL6
Q01844	Q9C0D9
O15015	Q99750
P63104	Q7L576
P56715	Q9Y5J5
P23458	Q9UHF4
Q04917	Q9UK53
P36873	Q05586
Q13424	Q14524
P00519	P29074
P56537	Q9BX66
P17252	Q9P212
406888	P52926
407011	Q9UI32
A6NIT4	P42701
P26368	Q05519
P63208	Q8N3Y1
P17844	Q13077
Q13315	Q66K89
O60216	Q9UQE7
P23508	P37802
P51610	Q5TH69
Q92561	Q9UNP9
P51828	Q8TD86
P22626	Q8IYB3
Q12841	Q8WZ42
P00374	Q8WZA2
Q96KQ7	Q9BT49
O75928	P11831
Q01831	Q96KM6
Q6DKJ4	Q9UGP8
O75116	Q13480
Q14451	Q5SQ64
P07333	P49716
P46459	P60228
O60568	Q7Z7J5
P25963	Q13616
P67870	Q8IY92
O75023	P12314
P01857	Q9H7N4
O15379	Q15759
O15379	Q9BQ87
P62380	Q8N357
P42338	P54710
O43677	Q9NX14
P40337	Q9UNM6
Q13315	Q92574
O15511	P42768
P01127	P04626
P82933	Q9NY93
O77932	Q01780
O43791	P28702
O75486	P38398
Q01101	Q92796
P56746	Q8N7P3
Q12873	Q16576
P38432	Q96EY1
P30876	P52435
P38398	P40763
P63104	Q15139
O43915	P35968
O95067	Q8NHZ8
P07333	Q9NR46
P32121	Q8NH64
Q9BY42	Q9P2S5
Q9BRC7	Q9HCM9
P00533	P06702
P39748	Q09472
Q13432	Q9H0Q3
P61812	P84022
Q8IZS8	Q9Y5P8
P32969	P50914
P53667	Q13153
Q14919	Q9UIJ7
Q16548	Q96LC9
Q13616	Q49AN0
P51668	Q96A37
O14654	P49286
P01241	P40238
P10827	Q13503
P15502	P39900
P51149	Q9Y487
Q5UIP0	Q8TF21
O96015	Q96FJ2
Q02750	Q6VAB6
Q9HC29	Q9Y2G2
P27986	Q14790
P12107	P31431
P49959	Q13535
P17948	P48736
P15153	Q7L576
O00329	P46109
Q15714	Q99623
O75569	Q03701
P43657	Q8WYR1
P36897	P63010
Q0D2J5	Q8N8B7
Q04206	Q3ZCQ8
O95398	P53779
Q5JY77	Q9BTY7
O94817	Q9BYX4
Q15173	Q7Z3S7
P02751	P08648
P08172	P30679
P47712	P63261
O14879	Q7Z434
O95136	P04899
Q9H583	Q9Y5V3
Q13315	Q9P244
P07949	Q9NR46
P35626	Q8WZ94
P09874	Q8IY92
O95866	Q06124
P50990	Q99836
O15379	Q99623
O75164	P68431
O00716	P40692
406914	P41182
P0CG47	Q15628
P34897	P67870
P35227	Q9HC52
P35869	Q9Y618
P35269	P35548
P27482	P51817
Q08495	Q9UNN8
P20226	Q13487
P28838	Q99816
Q04917	Q7KZI7
O00418	Q15418
O60885	P27986
P12277	Q15750
Q92621	Q96EE3
P00519	P78345
P25208	P28906
Q96S59	Q9Y463
P30307	P63104
Q8N474	Q9NY61
O43318	P25963
O75800	Q9Y3Q8
P31749	P84022
O14503	P40763
P23193	Q13315
O15519	Q13158
Q96PU8	Q9NVV9
Q6NW29	Q8N5Z5
P61981	Q08AD1
P21802	P31371
P32121	Q5TZ20
P04406	Q9UJX6
P08069	Q9NRA1
O75475	P48506
Q13315	Q15772
P20073	P51668
P01111	Q12967
P46940	P62158
O00238	P11802
P40337	Q9BRT2
P20671	Q96A08
Q8N3R9	Q9BYG5
O75164	Q16695
P35227	Q96LR5
P36873	Q13555
P02787	P17931
P12931	Q13349
Q13315	Q96S59
O00459	P15391
P35609	Q13683
Q16543	Q9Y5X3
P49336	Q15648
O14640	P46531
P38405	Q8NGI2
P19438	Q07021
P25205	P53355
P35227	Q8IXK0
Q14164	Q16630
Q08380	Q13233
P04637	Q86Z02
O14508	P15509
P30291	Q9HCE7
O15444	P46092
Q13426	Q9H9Q4
P32121	Q8N628
347745	P62070
P42262	P62136
P54578	P62979
O14986	O43504
Q08209	Q96GX8
P52757	Q07889
Q15287	Q9BUQ8
O75578	Q17RW2
P98160	Q969H0
P16871	P26447
Q9BPW8	Q9HA65
P01563	P24394
P05204	Q9UGN5
O60343	Q9HCM1
O14827	O95433
P08631	Q14289
P63104	Q96F86
P0CG48	P21580
Q14789	Q99986
Q16611	Q92843
P09919	P15509
P13569	Q8WWI1
P16035	P23511
P61978	P62993
P35228	Q8TD86
P56703	Q5T4F7
P28065	Q08380
Q86U06	Q8IWX8
P30480	P37802
P0CG48	Q9UNQ0
Q02878	Q92901
P20248	Q12834
P22455	P27986
P16949	P28482
P30153	Q00653
O15264	Q15233
O00571	Q99558
P26441	P40337
P04637	Q86U86
O14775	Q14416
Q16637	Q71U36
P28482	Q13501
Q15834	Q96M91
O14640	O15146
P63279	Q9Y3V2
O15264	Q9BQI3
P42336	P61952
Q3ZCM7	Q92974
Q04724	Q13761
P42226	Q9BQ08
P21673	Q9UKR5
Q13153	Q9HBH0
O00221	P49642
Q00987	Q5T7V8
O43889	Q68CJ9
P55317	Q9Y261
O00231	P26641
P06213	Q01970
P10244	Q969S3
P24390	Q9UHQ7
P11362	Q07890
P04049	P98170
P19387	P53803
Q13153	Q8WY54
P06241	Q9BXT4
P50914	Q8WV24
Q13162	Q9UNY4
Q5VVX9	Q86TM6
P01111	P08069
O60296	P28472
O60264	Q9UIF9
P06213	Q99490
P23258	Q9H853
P43364	Q8NDB6
P18564	P26006
Q13573	Q9UQ35
O95644	Q13557
Q13049	Q5VVX9
Q9UI30	Q9Y478
P62714	Q8WW35
O95832	Q16625
O43913	Q9UBD5
O95819	P06748
P84103	Q9NX70
P30480	Q9Y265
P27986	P51398
Q13797	Q14164
P01106	Q96HQ2
P05067	P07339
P61073	Q99616
O60762	Q9P2X0
O14744	Q9Y5B0
O95810	Q969G5
406887	Q9H9Z2
P25398	Q9HCK5
Q9UPN9	Q9Y265
P46937	Q99594
O75056	P31431
P20226	Q8ND76
O14713	P98164
P38405	Q6IFH4
P63146	Q13432
P45983	Q96LC9
P11137	P62993
P07437	P68363
P62258	P98175
O15164	Q5VVX9
P29274	P84996
Q13404	Q9C035
P12755	Q15796
Q12905	Q92878
P01241	Q9UKK9
O14867	O15525
P10398	Q53G59
P0CG47	Q16621
P06241	P30273
P63096	P63211
O43583	P06493
O76000	P32121
Q99689	Q9H5J8
O96020	Q9UM13
P07437	P62993
P17066	P19438
O94762	P36954
O60287	Q16659
P08754	P30542
P55072	Q9NP31
Q9BT78	Q9H9Q2
O43889	Q03060
P53803	Q9Y250
P10415	Q13625
Q01113	Q9ULV8
P62424	P62750
Q9H492	Q9P035
P18084	Q9UKX5
P50750	Q9Y5X4
Q8TF61	Q9NRI5
O14654	P27361
Q15118	Q16513
P09493	P68032
A5D8V6	Q53EZ4
O75899	Q9UBI6
Q6UWZ7	Q9NXR7
P18084	P56199
P27635	P62913
O43674	O96000
O00629	P01106
P43360	Q92616
P54132	Q9BXW9
P46108	Q9UPX8
Q96HR3	Q9UHV7
P14316	Q14790
Q15653	Q8NHW5
P31150	Q9UI14
P16144	P49747
P42768	Q92747
Q5JR59	Q8N720
P40818	Q96FZ7
P19525	P46087
P01106	Q96PZ0
Q07817	Q92934
P01889	P14550
Q92841	Q9Y2W2
P49407	P62714
O43156	Q96Q15
Q04721	Q86Y01
P68431	Q9Y4A5
P01588	P06400
O75534	P46977
Q8IXH7	Q9NX55
Q92793	Q9BUB5
O43572	Q5T2W1
O60566	Q9UM13
P05386	Q92901
Q08945	Q93079
P11215	P46109
Q13315	Q14141
O95782	Q96GM8
P62993	Q16559
P15248	P40238
P12956	Q9NYB0
Q96FZ7	Q9BRG1
P84095	Q07890
Q6FI13	Q9UQL6
Q96JK9	Q99466
O14640	P15153
O60739	Q2NL82
P31749	Q01201
O15520	P35916
Q9C086	Q9Y5K5
P43686	P61289
Q14161	Q92974
P78527	Q9Y265
P67775	Q13522
Q16526	Q9UGJ0
P29992	Q9NPC1
P41091	P49770
Q13501	Q9NWM8
P23396	P46781
Q02363	Q99081
P10721	Q14451
P68104	Q03405
P31994	Q8N149
Q15797	Q9NYN1
P49768	P49810
P35225	Q15717
P12034	P17948
P35398	Q15788
O14880	P00742
Q99750	Q9P2T0
P30480	Q01105
P01375	Q00653
P40337	Q86SX6
P04637	P0CG48
P58876	Q969S8
O14492	P22681
P48730	P78396
O60291	P60604
P05556	P25391
P30304	Q9UPP1
Q9H4B7	Q9NY65
O00212	Q5JSL3
P46734	Q9BQI3
P25054	Q96S59
P17858	Q99759
P49675	P58012
P27348	Q9BZ23
O14686	Q9C005
O14561	P03923
P01106	P35606
P41252	Q92844
Q12933	Q9Y4K3
O00629	O95402
P54619	Q9Y376
P04141	Q99650
P60953	Q7Z6B7
O75038	Q13555
P30457	Q5XKP0
P17252	P28907
P46379	Q96IP4
Q05655	Q16236
P01111	Q14449
P02786	P63104
O14508	P23458
Q9BSJ2	Q9H853
O95433	Q92918
P04183	Q5RL73
O14788	O95248
P04899	Q9UBI6
Q96PN6	Q9P2W3
P05112	P15260
Q8N7W2	Q9H190
P14921	P20226
O96000	P03915
Q13227	Q86Y13
Q92974	Q96L34
O43353	Q9Y239
P22392	P63104
P19838	P27708
Q14653	Q86WV6
P35626	Q8NGQ4
Q13255	Q13555
P15927	Q9BSB4
O14929	Q6NXT2
P06493	P24522
O14640	Q2TBC4
P51617	Q8IXI2
O14798	P02647
P01567	P24394
Q9H171	Q9ULE6
Q8IY92	Q9UL63
B5ME19	O60739
P06396	Q8TBX8
O95777	P52209
P08582	Q9UMX0
P04156	P29372
O00571	Q13077
P01023	P01138
P52272	Q15714
Q14626	Q8IZI9
P01112	Q9UK32
P49716	Q4KMQ2
P26447	Q00987
O95751	Q9NY61
P55196	Q92963
P31749	Q9UBP6
Q96KB5	Q9Y6X8
P19838	P42858
P35226	Q8N488
P84022	Q13501
Q9H2G2	Q9Y619
Q13573	Q8WUM4
P62304	Q9Y4Y9
Q14738	Q96Q15
Q2NKX8	Q9H9A7
O14640	O95996
Q05397	Q8IZC6
P09769	P27986
Q16630	Q9NYG5
Q00534	Q9Y3I1
O75928	P63244
Q16658	Q9Y4K3
Q13885	Q9NPQ8
Q14526	Q96EB6
P14635	P25054
O75369	P13612
Q14315	Q9NP98
P31749	Q13370
P63261	Q13233
P23258	Q71U36
P05362	P32927
P00488	P08567
P42224	Q7Z434
O15389	Q15645
O75688	P07355
P08631	P19338
P09619	Q92913
P18146	Q9Y6M9
Q15648	Q93074
Q8NEZ4	Q9UBL3
O00574	P80098
O95793	P46940
P04839	Q15080
P14778	P42574
P12956	Q9UL18
P56645	Q13516
P08631	Q03405
P15121	P55345
Q7Z4S6	Q99459
O43353	P21580
P29274	Q5JWF2
Q03014	Q04724
P13569	P28799
P30153	P46937
P61289	Q15287
P27986	P42768
Q9P2P1	Q9UPW5
P45973	Q16254
P0DI82	Q86SZ2
P27815	Q13501
O00716	Q9H211
P16220	P62807
P05106	P53420
Q9BRT9	Q9BRX5
P58107	Q9Y6K9
P09651	P31943
P78330	P84090
P35221	Q07157
P19438	Q16836
P00533	Q99959
P01871	P15391
P10911	P35241
P07948	Q15723
O43318	Q86VZ6
P31749	Q13043
P47712	P63092
Q8NAV1	Q8TBK6
P41586	P84996
P38159	Q9BUJ2
P19174	Q13507
P23025	Q92889
Q15459	Q15637
O00442	P47914
P04141	Q6UXL0
P21675	Q16778
P38405	Q8NG97
Q13151	Q14011
P02768	Q07343
P08581	P46108
P60953	Q9BYG5
P53680	Q16695
O75694	Q9Y4K3
P78362	Q07955
P13569	P31483
P35579	Q00653
P16144	P48736
P19838	Q07817
Q15788	Q92753
P15311	P25815
P35240	Q9Y2J2
P01106	P05362
P17612	Q9P2W3
P06400	P30281
O43524	P06493
P48634	Q9UHI6
P22626	P84103
P46776	Q02543
P27348	P35222
O95409	P0CG48
P0CG47	P58335
P31995	Q16539
406991	P09493
P21333	P46108
P21860	Q9ULV8
P37231	Q13772
P16949	Q09472
P61966	Q6P2I7
P14625	Q9Y2Z0
O75461	Q99708
O43396	Q15008
O75365	Q9UBB6
P15927	Q5UIP0
P01112	Q9UJF2
P15692	P15884
P05112	P14316
P46527	P61970
P35225	Q08334
P07996	P10600
P51817	P62873
P62273	P62277
Q8WWI5	Q9Y6H6
P15056	P62834
P11362	P49763
P36896	Q13145
P05556	P78324
P63208	Q9H469
P05771	P41220
P16671	P49746
P10451	P23229
P21917	P63096
O75396	Q9P2W9
Q14005	Q8N6Y0
P38398	Q14192
O14610	Q15147
O76024	Q16659
P31150	P36915
P17480	Q15572
P60568	Q03060
O00141	O75390
P18146	Q13572
P52565	Q15011
P21246	Q9Y383
P00533	Q03135
P01566	P24394
Q13535	Q13547
P56746	P56748
P06213	P42336
P35222	P41235
O00233	P61289
O00238	Q6P3X3
P05388	P46776
P38398	Q08211
Q5VTD9	Q96PM5
O60391	P78352
Q13573	Q8N684
P01241	P62714
P61956	P63279
P84095	Q16539
P35544	P62244
P01562	Q92985
P40337	Q16658
P28482	Q13115
Q01955	Q9HCN6
O60885	O75400
Q92636	Q9GZQ8
P68400	Q14978
P06396	P21796
P21860	P42338
Q9NVU0	Q9Y250
P10912	P29350
Q9NPI8	Q9UBZ9
P20936	P54760
P08648	P49747
O96014	Q9UP38
P0C0S8	Q9UQL6
O75818	Q99575
Q07889	Q9BRR9
P08887	Q13191
Q14318	Q9BVC4
O75461	O96017
O95229	Q13257
P46109	Q15303
Q9UJ41	Q9UL25
P52799	P54753
O43559	P28482
P16104	Q13263
P22612	P25963
P32298	P51677
Q03518	Q9UER7
Q13616	Q8N668
P67775	Q9H0H5
P40145	P62873
O00574	P78556
O60671	Q9UIF7
P24043	Q14118
P42229	P46108
A6NM45	Q9UDY2
Q53TS8	Q8IYF3
P30040	P30480
P08727	P25054
Q15797	Q5T5Y3
P10398	Q12805
P39023	Q14164
P15884	Q9NR48
P61916	Q86SQ9
P30559	Q8IZS8
P48454	Q01668
O14733	O95999
O14879	P09914
P48544	P50150
P61981	Q6UUV7
O95715	P46092
P05412	P21675
P15170	Q9H361
O43281	Q15788
P03372	P11142
P38405	Q8NGJ5
Q9BXW9	Q9HB96
P49768	Q9UQB3
P20273	P43405
P05412	P56645
P38405	Q8NGG3
O60346	P62068
P46776	P61927
Q05655	Q15147
O15105	O75925
P17677	P68400
O76071	Q9ULX6
P17301	P18564
P29597	Q92569
P38398	Q13535
P03372	P20226
P40145	P63092
P50151	Q14832
P08151	Q9HCP0
O75530	P46783
P01242	Q01113
P32780	Q13216
O95863	P11362
O00237	P61088
O43707	P05556
Q08211	Q15287
P08138	Q6S5L8
P53680	P58107
Q9NX70	Q9UHI6
P04839	P31260
P20248	Q99741
P83916	Q71DI3
P17535	Q92905
P07237	Q13177
O95267	Q3MJ16
O00411	Q00653
P07332	Q99704
O43670	Q9BQA1
Q92831	Q9UM47
O14640	Q99466
Q96BY2	Q9NS23
145781	Q13574
O95400	Q15427
P38432	Q9UNH7
P01574	Q8N6P7
Q9UGJ1	Q9Y5J5
P41597	Q9H2A7
P04156	Q5TH69
P42166	Q93009
Q06547	Q13309
P63027	Q16623
Q02413	Q8IV63
P41586	P63211
Q04771	Q9UER7
P42338	Q9Y259
P30154	Q562F6
O43318	Q7L7X3
P01106	P62191
P05771	Q14344
P02647	Q96MS0
P06241	P42166
Q13748	Q8NCM8
O43818	P10114
P07333	P48736
P01889	P22309
P04070	P05121
P01570	P10912
O00755	P51654
Q02833	Q9Y6X8
O96006	P02766
P24394	P63244
P18505	P46459
P22736	Q9HC38
407055	Q8N122
Q5VTD9	Q8N6Y0
Q02750	Q9P286
P61758	Q99759
O75038	Q05513
P27635	P47914
Q13409	Q9BQE3
O94806	Q4KWH8
A0JLT2	P17480
O95257	Q9P2H0
P30480	P61106
P06239	Q13761
Q969V5	Q9Y2X8
P10721	Q13322
Q969D9	Q99062
P42345	Q8IYT8
P62330	Q9H2M9
P26012	Q9Y490
P61927	P62750
O95786	Q9NX47
O14543	P16871
P84090	Q04724
P01583	P05067
Q14974	Q99459
P17706	P60953
Q53QZ3	Q9H4E5
P01574	P38484
P61313	P84098
P37108	P49458
P18146	P35913
P10912	P23458
P0C0S5	Q9UKV0
Q8IXL6	Q9H5I1
P60953	Q92558
Q8IUC4	Q9Y4K3
O95793	P19525
Q12873	Q8WXI9
P36544	Q9HBG4
P39019	P61247
Q7Z7H8	Q9UPT9
Q9BVP2	Q9UKV8
O15264	P23396
Q7L0Q8	Q9NQU5
P36578	P62917
O14757	Q06609
P11362	Q92529
O43402	Q15006
P25791	Q15038
O95782	P52735
O60645	Q96A65
Q15714	Q9Y2Q3
O00161	Q15833
C9J798	P01111
P05412	P53539
P17655	P30419
O95471	P56750
P49427	Q8ND25
P61254	Q96BK5
O94927	Q9NVX0
P40337	P62158
P06239	P10966
Q16629	Q9UBU9
P26038	Q14164
P49137	Q13151
P32121	Q8NGL3
Q15915	Q92858
O75886	Q12965
P28472	Q9NQX3
P17980	Q15008
P18564	Q9NVD7
Q16611	Q9NR28
Q7RTS9	Q99798
P25054	Q15691
P0CG47	P27448
P21333	Q9UKX5
P59998	Q92747
P67870	Q92769
P07237	Q9UET6
P37231	P50613
P10721	Q99704
P20339	Q9H223
O75578	Q07889
P25098	P51685
P13500	P51686
Q93009	Q9UBT7
Q00839	Q04206
P06493	Q13112
P63104	Q04837
Q13077	Q13489
P62273	Q93063
Q13547	Q9C0K0
P17535	Q13485
P01857	Q6PD62
P05019	Q8WYR1
P04637	Q15759
P29597	Q9HBE5
Q96T23	Q9UPN9
P27986	Q6ZUJ8
O14681	P51668
Q14197	Q9BW92
P54253	Q96RN5
P51843	Q13573
P35968	P46108
Q96B02	Q9Y4L5
Q99417	Q9NTK1
P62993	Q9NZV5
Q15329	Q99684
574411	P15976
P04899	P47712
P05412	Q16236
P24928	Q9Y5B0
P42701	P60568
P11387	Q9BUQ8
P35916	Q01970
P18124	P22736
P32927	Q13191
O95613	Q96K30
P05155	P16581
P31751	Q53GL0
P62136	Q96KQ4
Q02156	Q8TAA9
P37198	Q14653
O14745	Q9NWQ8
P17252	Q13164
P63104	Q96T60
P12931	Q9Y4J8
Q7RTX0	Q7RTX1
Q86V24	Q96RR4
P48059	Q9UHF1
P25205	Q6IE81
P63261	Q07890
P13612	Q17RW2
P07332	Q6NUN9
P22694	Q9UD71
P33993	Q9UJX2
P26373	P35268
P49790	Q9UIA9
P50570	Q99961
P51817	Q9NQA5
P15153	Q92556
O75461	P12004
P17252	Q8NI35
Q16531	Q92466
Q13315	Q9BSD3
Q15369	Q9H8Y8
P62249	Q99558
O00329	P35916
O14733	P41279
O00212	O75044
P01567	Q14626
P61289	P84101
P29474	Q13557
Q99594	Q9UKE5
Q96J02	Q9Y3C5
P54710	Q92569
P17612	P55011
P17302	Q13885
P35637	Q15365
P24468	Q9BZK7
P55210	Q14203
P61952	Q92806
P42338	P42702
Q08211	Q8IYB3
P01106	Q13485
P40337	P49773
Q15047	Q96SN7
Q15172	Q7Z3S7
P50914	P62987
Q99759	Q9Y266
P28482	P62993
406991	P37173
P28562	P53779
Q16836	Q9Y4K3
Q96CS2	Q99871
O15111	Q99759
P12931	P53708
P10301	Q15311
P51817	Q9NY47
O00167	P04899
Q96AG4	Q9H1Y0
Q07817	Q8IVG9
O43597	Q12933
P11171	P41567
O14920	P23396
Q96LR2	Q9UL45
O15230	P18564
Q01094	Q96FC9
P38936	P42224
P68133	Q8TDR0
P78369	Q8NI35
P01308	P22455
O43741	P13639
Q99750	Q9H9D4
407026	P39059
A8K6C2	P19235
O43791	P31150
P35968	P60953
Q03135	Q06124
Q96BA8	Q9UQM7
P67775	Q01668
Q13404	Q7Z419
P15172	Q13547
P01106	Q9NYJ1
O00273	Q7Z6G3
Q15075	Q8NEB9
Q6I9Y2	Q96FV9
P07910	Q9BXS5
P32121	Q8NGR2
O60825	P63104
O43318	Q01974
O95785	Q16637
Q15303	Q92529
P30307	P31946
Q9H1Y0	Q9Y3B8
P62910	Q9HAT8
P98170	Q6GPH4
Q13503	Q9BWU1
P82932	Q9P2H0
P41134	P61224
O00487	P61289
P46109	Q92569
P60510	Q5SZD4
P62736	Q9UI47
O43809	P60896
O43318	P54619
P25963	Q8N668
P22694	Q9NY47
O14645	Q12929
P04637	P63104
O95067	P30260
406999	P35568
P35626	Q96R09
P63165	Q01082
P35626	Q96RC9
P35916	P46108
406882	P05231
P61981	Q86W92
Q99877	Q9P0M6
O14493	Q16625
A6NKT7	P63279
O43264	O43683
P16104	P28070
P25025	P32298
P04198	Q9UJA3
P07196	Q13614
O95067	P49736
O95166	Q8N1C3
Q16659	Q71U36
P03956	Q96GW7
Q96BY2	Q9NRR5
P78352	Q15334
O60603	Q13200
P38936	P43246
P22694	P45984
O14508	Q14627
O76002	P38405
Q9UBS5	Q9UBU3
P05164	P49715
P01569	P26992
Q08211	Q14191
P63261	Q01201
P10721	Q07890
P10147	P49682
P01106	Q9H9Y6
Q15427	Q9BQA1
P68400	Q15653
Q86YV6	Q96A32
P07101	P14416
P01567	Q13651
Q13237	Q9UN42
P21675	P35240
P19438	P23458
P13569	Q15293
O60353	O75197
O14920	P49642
P84095	Q13464
P37840	Q99497
O76071	Q13263
O60941	Q15834
P18146	Q08945
P62837	Q99496
O95163	Q15306
O15519	Q96J02
P48443	Q09472
O00459	P29597
Q13315	Q5H9R7
Q13315	Q9UKV3
Q01449	Q9H1R3
Q14643	Q86YM7
P55735	Q5JSH3
P02788	P08571
P62807	Q96QV6
O15372	P23508
Q8WUA4	Q9UKN8
Q92922	Q9NZC7
O60333	P61981
P08123	P08651
P20749	Q92793
P0CG48	Q8IVM0
Q15648	Q96HR3
Q12951	Q15475
P35268	P62910
Q15013	Q92993
O00308	P51170
P23396	P62857
Q8WVB3	Q9BPX7
P08581	Q92529
P60709	Q9Y2J2
P23588	Q9HCK5
406906	Q01484
P30153	P53816
P19387	Q8N201
P24534	P30480
Q13530	Q9H173
O60739	P13804
Q00839	Q9Y6K9
P01011	Q96KC8
P15172	Q13485
P49841	Q8TDZ2
P05455	P98170
406891	P52926
Q8IYH5	Q9NRF9
P62269	Q9UHD2
P62312	Q9Y333
P01574	P15509
O75145	Q9Y2X7
Q13107	Q16637
P01225	P29274
P32121	Q8NGZ5
P01106	Q9Y241
O95382	P31947
P41586	P50151
P12004	Q92841
P10644	Q15796
Q04771	Q15759
O60583	P50750
O95819	Q13315
Q07955	Q96SB4
P17676	Q15744
P84095	Q52LW3
P60900	P62979
Q12866	Q14393
P08700	P10912
Q15750	Q16539
P12757	Q96RL1
P06493	Q9BS18
O15085	P62993
P18146	Q13887
P52333	Q9NSE2
P06493	Q9H1A4
P04637	Q00597
P07900	Q15750
O14641	Q53G59
Q15047	Q9UN74
O15399	P62136
Q08211	Q9NR30
P05129	P30154
P01111	Q9NZL6
P23588	Q9UKV8
P09651	P22301
P13010	Q15233
O00206	Q04206
P35268	P40337
O15162	Q16625
P25963	Q96HA1
P43155	P56545
P63167	Q9Y3A3
P30480	P56192
O75344	P07900
P35637	Q13247
P22234	Q9Y4K3
O75439	Q16595
574457	Q92908
O96014	P56705
P30968	P84022
Q99615	Q99759
P13645	Q07157
P05412	P37173
P46934	P51170
Q13535	Q5UIP0
P21802	P49767
Q13315	Q8IY57
P07948	P42262
P0C0S5	Q9Y5B9
P41235	P49116
P0C5Z0	Q9BY41
Q13362	Q5FBB7
P08107	P59046
Q9HAC8	Q9HCM9
P05412	P18848
P04049	P05787
P61952	Q9H1C0
P37023	Q03135
P17931	P30049
P10914	P17947
P01889	P52272
P55196	Q99578
Q9H2G2	Q9UIF9
P15880	P63220
O94953	Q9BTT4
P35968	Q15147
P01106	Q7Z5R6
P61925	Q96RG2
P14866	Q00839
P60709	Q9H9Y6
P16220	P62805
Q15714	Q9Y5M8
Q9P2J5	Q9Y6K9
P29590	P63165
P19438	P62987
O60739	P68036
P20827	Q9UF33
Q9BT17	Q9NRL3
O00311	P25205
P49888	Q9UKR5
Q8IX04	Q9Y4K3
P04637	Q15648
O60739	P04179
P63096	Q9UP65
P19022	Q15256
Q7L2E3	Q9BQG0
P23508	P61289
O95500	P78369
O43766	P16220
Q15762	Q92692
O75791	P62258
Q01094	Q6NT32
P62917	P83731
P25685	Q99759
Q99836	Q9NR96
Q8IXI1	Q8N1I0
P04040	Q12778
Q8NF67	Q969T4
P08172	P16520
Q7Z2E3	Q9NRD5
P39023	Q15853
P23443	P62714
P32121	Q8N148
P01569	Q01344
O94906	Q99459
P02462	P06756
