#node1	node2
P49720	P56537
P24468	Q9BQ87
Q12905	Q9UBD5
Q9H8T0	Q9UJC3
P63208	Q96EF6
Q13617	Q16875
Q9UHX1	Q9Y6M1
Q13469	Q13557
Q01780	Q9HAU5
O43920	O75306
P49736	Q13415
P16220	Q9P2F5
Q13444	Q9Y5X1
P62913	P63173
P27986	P55211
P29474	P62158
P05109	P19878
O14939	P18031
P15018	P32927
P02461	P07384
Q9UIA9	Q9Y2Q3
Q01094	Q6UWW8
P06730	P67775
Q99759	Q9UM54
Q8IYB5	Q9HAU4
O95295	Q96R06
O00571	P17844
O15371	P20042
P38936	Q9UK53
P25054	Q03001
O95757	Q13315
P10242	P42229
Q03001	Q9NV70
P31948	Q9Y4K3
Q13573	Q9NTK5
Q96IX5	Q9NRR5
Q86VZ2	Q9BQ67
P21281	P21397
P01889	P28070
P04278	P13798
P62805	Q9Y468
P17301	Q99828
P24844	P62140
P42261	Q9UQM7
A1A4Y4	Q00978
P17252	Q9H492
P23508	P30040
O00329	O14775
O60573	Q04637
407010	O94925
P31150	Q9UET6
O95257	P10276
P30679	P41220
P32121	Q8NG75
O75385	Q9Y4P1
P15882	P60953
O15105	P01375
Q8IZS8	Q9Y2T4
P63104	Q9P2J5
P11940	Q9NY30
P10275	P23771
Q99459	Q9NRL2
Q02763	Q15147
O43295	Q07890
O15047	Q16778
P25025	Q8WTQ7
P62993	Q13087
P22392	P28222
P35568	P42336
Q14994	Q15788
Q99469	Q9NZQ3
P01106	Q96S65
P31644	P46459
Q14197	Q96EH3
Q13315	Q13535
P01243	P47756
P35637	Q15428
P27361	Q13873
O15519	P50591
P24821	P31431
P49959	Q96PY6
P28566	Q9HAV0
P62136	Q9ULJ8
P00519	P49023
Q92569	Q9NSB8
Q13315	Q9H0B3
P32121	Q8NGR8
Q8N6Y0	Q96MT8
P61224	Q8IV61
P27361	Q9BY84
P02788	P49716
P01106	P52735
Q9NR12	Q9UHF1
O00238	P15882
O43255	Q9ULW0
P18847	Q9BZD4
P00533	Q92625
P38936	Q96N67
P32121	Q9Y3N9
P58876	Q9UQL6
P39880	P61244
P04049	P35790
P04899	Q8WYR1
P23458	P26992
O75044	P15153
407050	P38936
P16499	P51160
P0C0S5	Q92993
P01563	Q99665
P0C0S5	Q08AD1
Q92797	Q9Y2Q3
P78412	Q13526
P54619	Q96A54
P24522	P26641
P14649	P62136
O15264	Q15139
Q15788	Q9Y2D5
P01106	P41235
O15151	P06400
O15162	P50995
P25940	Q9HCN6
P19086	P47712
P45973	Q9Y6K1
P25208	P62993
P21291	Q14192
P45983	Q9P2Y4
O15360	Q9HB96
O15479	P62807
O95163	Q04941
P55957	Q9Y239
P01889	Q15436
P35080	Q9NTX7
P21583	P22607
O60840	Q9P2W3
P12755	Q9HAZ2
O15151	Q9UER7
P37231	P61964
O00750	P62993
O00303	O15371
P85298	Q92730
406958	P08069
P56747	P57739
O96001	Q13976
P56545	Q9H5Z1
P48047	Q9Y4K3
Q92905	Q9Y4K4
Q8TBB1	Q9BT40
O15264	P09651
O15264	P40227
P04629	Q9Y6I3
P16220	Q13794
P22607	Q15389
P25116	P50151
O75947	P24539
O75553	P98164
P04070	P05121
P18124	P30050
Q03164	Q9P0U4
O14775	Q08828
P29350	Q14627
Q13976	Q9UN42
P46783	Q9BQ70
P61962	Q04917
P02786	Q30201
P32456	P51114
P84022	Q9HAU4
P84103	Q5RKV6
P49716	Q8WYK1
P29350	P51692
O00232	O00487
Q9NV56	Q9P0V3
P55055	Q9UGU5
P53708	Q9HBI0
Q00975	Q96HC4
P14373	Q9H2F5
O00311	P42771
P61247	Q9NR30
Q00653	Q13200
P62888	P62891
P06899	P16104
P13224	P42336
Q15459	Q9BXW4
P40337	P61604
Q9BQ87	Q9NYJ8
P25101	P43250
O60244	P62993
P30511	Q8N109
P45984	Q8WWQ8
Q13007	Q8N6P7
P36897	Q9H5K3
Q8IYL3	Q92993
P62324	Q13310
O95751	P25786
O43295	Q9HCK4
P06746	Q9UNE7
P60228	P62330
Q8IWZ6	Q9UPT5
Q96C10	Q9NUL3
P15311	Q92574
O43159	Q96EB6
P26641	Q9BYV6
O60840	P63151
P16619	P51677
P53355	P63151
O14640	Q9Y2T1
P62263	P62979
O60496	P06239
P81274	Q14980
P06213	Q16827
P17980	Q13200
Q13620	Q8NHY2
P14784	P29353
O75529	Q9Y6J9
P30084	Q9H1Y0
P08107	P85299
P55084	Q59H18
O95471	Q96B33
P17676	P84022
O75928	P10275
P43686	Q9Y5K5
O95273	P82933
P11362	Q9H1Y0
P25787	Q9BQ83
P48730	P84022
P24928	Q9GZS3
P12980	Q9NYP7
P04908	P62807
P16220	Q969X5
O43306	P61952
P05067	P98160
P53350	P68366
Q01085	Q99459
O95400	P62136
Q8N1F7	Q9Y478
P09681	P48546
O95999	P0CG47
P19338	Q9UL18
P28472	P63244
P16220	Q9H7Z6
P16070	Q9NZN5
P35626	Q8NGK9
P08047	P40763
O94916	Q04206
P05388	P39023
O15360	Q92922
P30291	Q04917
O15479	Q93009
P62993	Q9NS40
O60381	O75830
P17066	Q13233
P30281	P40763
Q13404	Q92560
O14654	P42338
Q96A37	Q96LR5
Q99570	Q9Y6G3
Q13315	Q9UKM9
P51668	Q14258
O14640	O60353
Q13485	Q99466
Q5C9Z4	Q96T60
P38432	Q9UNH7
P01106	Q9BTX1
P62140	Q05586
P29353	P49137
Q8TDB6	Q96LR5
O60229	P19021
O95169	Q16795
P01106	Q9Y678
Q9H2F5	Q9NXR8
Q13573	Q9NQW1
Q14164	Q8NC51
Q14161	Q9NZN5
O75694	Q9BW27
O15111	Q01201
A8MTJ3	P08100
P38936	Q15717
P08069	Q13191
P41970	P62993
P47870	P60520
P10721	Q9NRA1
P01241	P78552
P19320	P19878
Q14197	Q7Z7H8
P14136	P42224
Q6ZP82	Q9NRI5
P35268	P62891
Q16875	Q9Y478
P11487	Q02763
P04406	Q13315
P05556	Q12929
P35659	P62805
Q9UL03	Q9Y5V3
P17028	P51693
O15264	O60841
P11171	P60900
P01584	P40763
O15264	Q13469
P48730	Q92997
Q07890	Q5T5U3
O15530	Q16512
O00555	P62879
Q9P289	Q9Y376
P18846	Q7Z6J0
O00401	P60709
P40225	Q01113
P60568	Q04206
Q71U36	Q9Y6G9
P46379	Q8TAA9
P25025	Q9UBD3
P28908	Q13077
O15294	O43427
P63244	Q13617
P36896	P98170
P06400	P17947
Q01196	Q9Y4K3
P16220	P62805
O75051	Q8WUJ3
P08246	Q16663
P05023	P22694
O14640	O75084
P18621	P46778
P05112	P08887
O00257	P06400
P06454	P31483
P04222	P12004
P63096	P81274
406904	P23560
P03915	P15104
Q06830	Q6WCQ1
Q14919	Q9NRF9
P45983	Q9NYJ8
P05387	Q9Y3U8
Q9GZT5	Q9NPG1
P62269	P62847
O00330	P09622
O43927	P49682
P61964	Q9NZJ0
P00488	P02679
P04629	P27986
O60739	Q9BSL1
P0CG48	Q96RN5
406886	Q9NZI8
Q92878	Q9H816
P20226	Q16548
P29350	P31994
O75385	Q16625
P51679	P78423
Q6ZT07	Q92560
P34932	Q99759
P60866	P62244
Q07699	Q13557
Q13535	Q14103
P28482	Q13555
P18848	Q96RU7
O14561	O95182
O60739	O75347
P41240	Q99704
P16104	Q8N257
P06753	P30480
P04629	P20783
Q13568	Q9Y4K3
P05162	Q7Z569
P62750	P62906
Q99459	Q9H307
P27487	P51671
Q05516	Q13200
P38405	Q5JQS5
P19419	P41134
Q14164	Q15046
Q04206	Q15029
Q16822	Q9UGJ0
Q13616	Q8N668
P41743	P51617
P01106	Q9Y2I8
P04156	Q5TH69
P17948	P49767
O96019	P68133
Q12873	Q8NHZ7
P61966	Q6NXE6
Q05086	Q6PJ69
P63000	Q92556
P17081	Q9H7D0
O14802	Q9Y535
A6NHL2	Q96AH8
P01106	Q9Y230
P04004	P26010
P13612	Q8IZC6
P38405	Q8NGM1
Q15465	Q9BWV1
P54253	Q96MN9
P02778	P51685
P67809	Q13247
P01236	Q08334
P61964	Q9C005
Q9UJX6	Q9UNH5
P45983	Q562R1
Q8N715	Q9BQD3
Q13177	Q9UNM6
P22612	Q13698
P14210	P35916
Q99743	Q9BUZ4
P32121	Q13362
P18564	P49747
O43474	O43524
O60504	Q13177
P17676	Q15759
P54257	Q9NQZ2
P27986	Q9Y4K3
Q9H0H5	Q9HBH0
Q6ZUM4	Q96L33
Q9NP81	Q9UHX1
P05556	P67775
P40429	P61254
Q14197	Q5JTZ9
P08754	P30874
P53708	Q9Y6N6
P55072	Q96CS3
Q7Z333	Q99459
Q9NPA3	Q9UMX1
O95810	Q03135
Q12913	Q15118
P62805	Q16695
P84022	Q9NPG8
P46779	Q07020
P62258	Q96E39
P55209	Q9Y4K3
P63092	Q08828
P00533	Q13546
Q16594	Q9Y4A5
O60506	Q5JVS0
P45983	Q13387
Q8IY57	Q9UPN9
406996	P60484
P32121	P58170
O60762	Q9Y5V3
P37173	Q12841
Q8TEM1	Q92621
P39656	P56537
O95602	Q15653
P43146	P46783
P01112	P21802
P47813	P62826
P01111	P19174
O15264	Q16828
P30511	Q14954
O95819	Q13315
P61960	Q9UK32
O75159	Q15369
P10767	P22607
Q12959	Q6P1M3
P05014	Q14627
406884	P08727
O00329	P50151
P06401	Q96LA8
Q99558	Q9UM73
P11166	Q9UGI9
Q9BS18	Q9UM11
O15355	Q8IY92
P00519	P11230
Q92621	Q9Y5J5
O75937	Q13243
P08572	P20073
O15372	Q7L2H7
26765	P20226
O43143	Q8N5A5
P34932	Q9Y6K9
P02776	P51685
P00533	Q14192
P57678	Q9UBC1
P60763	Q13177
P35626	Q8NGT9
P36542	Q9NY33
Q96EA4	Q9P2H0
P61812	Q8NER5
O14964	P26367
O95750	P35968
O00571	Q9Y6K9
P31483	Q14103
P00519	Q13087
O60353	P56704
O00329	Q9H1I8
O60566	Q9UM13
Q16625	Q96AP7
P28324	Q15759
P10244	P47712
P52564	P53778
P01236	P24394
O43707	P26010
O43741	Q16822
P25024	P47992
Q07890	Q9BPX5
O15350	P55212
P15880	P35544
P16471	P42229
O00571	Q96KM6
O00574	P80075
O14503	Q15047
P16333	P29074
P53350	P56537
P28562	P53778
P04628	Q01974
P30305	Q92764
P12931	P22681
P29400	Q16637
P19838	P61077
Q9HAU4	Q9Y5L0
407040	O00716
P55036	Q9UMX0
P61586	Q8IZD9
O15264	Q9HAV0
P12956	Q9UKV8
P25490	Q16236
P00492	P23508
P09382	Q08380
P43403	P53778
O75400	Q15911
P12931	Q9NRD5
P30291	Q9Y297
O60266	P50151
Q6UW56	Q92832
P17861	P60900
P13236	P49238
P30153	Q13188
Q6UXN9	Q8N257
P50281	P60709
P03928	P24539
P03897	Q16795
P53350	Q9H2G2
P05387	P05388
Q71U36	Q96L34
P00533	Q03135
Q8TC92	Q9GZT8
O75791	P02768
Q13114	Q13546
P22612	Q13733
Q01094	Q09028
P10809	P61604
Q05639	Q9Y572
Q9H0E2	Q9Y5V3
P61960	Q9Y478
O94868	Q96JH7
Q05513	Q6R327
Q8N5C8	Q9BYM8
P54253	Q9NRX4
P45985	Q15759
O43186	P26367
O94776	Q9C0K0
P00519	Q9BQ89
O75038	P41743
Q12906	Q13573
Q02224	Q9UQE7
P37235	Q9NP66
P04150	P10599
Q6ZVK8	Q96CN4
P83436	Q9UP83
O75937	P01241
P01111	P62158
P27930	Q9Y4K3
O00442	Q9BUJ2
P48634	Q9UHI6
P05000	P15509
P68402	Q9UKV3
P14373	Q96SI1
P01100	P53779
P22415	Q15466
P06126	P61769
P07437	Q15628
Q13467	Q96HF1
O00418	Q9UBS0
P62158	Q03431
Q92769	Q9C0K0
P04637	P51587
P35680	Q8TCC7
Q5VVX9	Q86UW7
P30443	Q8N109
Q15041	Q2M3C7
Q8NFF5	Q9NRG1
O00217	O43677
Q15797	Q92765
Q5JVF3	Q9HC98
O75928	P52952
P49910	Q01844
P25025	P63096
Q04724	Q9Y261
P49760	Q9BTP7
O75578	P12109
P62140	Q13237
O75084	O75581
P21359	Q07889
P10644	Q15750
O75578	P35442
P01229	Q13164
P52198	Q13009
O75800	Q14258
P22607	Q9H201
P15336	Q16520
P17612	Q03060
P16104	Q96RL1
Q9Y2G2	Q9Y6K9
O60500	P16333
O15537	P13637
P15248	Q6UXL0
P15260	P35228
P05111	P08476
406906	P04075
P51668	Q9C040
Q13127	Q969G3
Q04726	Q08117
P05000	P24394
Q13838	Q9Y3Y2
Q13416	Q14566
P60709	Q9BX66
P40429	P42766
O15013	Q14161
P15407	P20809
Q96ST3	Q9HCU9
P06753	Q9Y2R2
P08047	P42858
P01111	P45984
O75367	Q5QNW6
P05412	P16220
P33993	P62979
Q14232	Q15831
O75578	Q14031
O00222	Q9HAV0
P54253	Q14192
P61201	Q13216
P04792	P43320
P19438	Q96AG4
P20248	P24941
O60262	P49286
P19525	P46734
P16415	Q13153
P23443	P31749
2310	P06493
O75886	P29597
Q8IUE6	Q9UQL6
Q02539	Q86U86
P16157	Q14643
O15350	Q09472
Q9BVP2	Q9H1I8
O14964	Q8IYI6
P42224	Q7Z434
O75044	Q8IXI1
P54259	Q96R06
P40189	P42224
P41252	Q99759
P26599	P31943
Q13485	Q15831
P07948	Q92556
P04179	Q13177
P07333	Q9NP95
Q9H0E3	Q9Y4A5
O14980	O94776
P22694	P49841
Q13045	Q96CM4
Q9BQ15	Q9NRY2
P27348	Q96T60
O95267	Q86XP0
P01241	Q9HB71
Q01130	Q96S94
O43147	Q9NYQ7
P21781	P35968
P68104	Q99558
Q01844	Q9BQD3
P63279	Q01826
O75534	Q9UBN6
P60953	Q92569
P00505	P11142
P31269	Q15654
Q14738	Q86YF9
P35916	P61328
Q01101	Q9BX66
P55157	Q8WX92
P01889	P13667
P18031	P56945
P38405	Q8NGH7
P11308	Q92769
P40145	P59768
O60503	Q13555
P26368	Q99459
P15509	Q9NYY1
Q86UW9	Q93062
Q14203	Q16543
Q969H6	Q9BUL9
P04899	P50151
P19174	Q05996
Q14676	Q9NYB0
O75352	O95714
A6NMZ7	P16144
P55157	Q9H5I1
Q14103	Q15365
O14974	Q99759
O15121	Q96JH8
P29692	Q14164
Q12873	Q9Y383
P13501	P17676
P05106	Q14031
P18564	P21815
P01116	Q7Z569
O75694	Q92621
P41159	P78552
P22612	Q13936
Q7Z2V1	Q96E35
7012	Q9BUR4
O60934	Q99459
P08571	P18428
P18146	P48506
P14625	Q00613
P51817	Q13131
Q13485	Q16254
P21860	P46934
P10721	P21583
Q9H1J5	Q9Y5W5
P13725	Q6UXL0
Q9HB71	Q9UFF9
P63104	Q9Y4D8
P00533	Q9NQ66
P04637	P58005
Q6NYC1	Q92560
P46782	P62841
407039	O95477
O60674	P26951
P0C5Z0	P62807
P04259	Q9Y375
P01106	Q9UIA9
P55795	Q13247
O14974	P14649
P00519	Q9Y5Y3
P41236	Q12972
P84022	Q9NQB0
P08754	P28221
P50395	Q13177
O60840	P08754
Q70EL1	Q7LBR1
P35609	Q9NPC6
A8K6C2	Q9HC73
P04637	P27695
P18146	Q9UJW0
Q00987	Q5T7V8
O14807	Q14644
P07437	Q96NA2
P43405	Q8WV28
O95819	Q969H6
A6NIT4	Q14627
O60739	Q9UN86
Q6ZRQ5	Q969H0
Q01959	Q13554
P52948	Q8N1F7
P61244	Q99583
P04626	P15882
Q07890	Q96PV0
Q96IP4	Q9UBS8
P03372	P42229
P46531	P49757
Q96QV6	Q9BY41
P38405	Q8NH74
P11487	P16234
407055	P42345
Q14686	Q96PK6
P35544	P62851
P30153	Q9H7D0
Q16659	Q96N66
P62714	Q13698
P07359	P31946
P54619	Q8N122
P63261	Q07889
P35637	P38159
406905	Q9UL51
P43403	Q9H4E7
O60840	P50150
P20671	P23527
Q07955	Q13247
O43586	P42768
O60503	Q9HAV0
Q06787	Q7L576
Q13077	Q5VTD9
P49675	P58012
O75385	Q9UGJ0
P11309	P40763
P09651	Q14103
P49591	Q9UKE5
P06400	Q13309
P09471	P47898
P62266	P62993
Q7Z2G1	Q96DB2
Q15019	Q92599
O43320	P08138
P84095	Q5T5U3
P30443	Q14952
P04141	P16471
Q9UDV6	Q9UHR5
P08069	Q9GZP0
Q16795	Q9Y375
P24158	P84022
P12931	P26006
P08572	Q13683
P13645	P49642
O95707	P78345
Q13315	Q5QJE6
Q6AI08	Q8WU20
407024	Q9Y6K1
Q14201	Q9UFF9
P06493	Q6PGQ7
P35626	Q8NGR8
O76061	Q9H1D9
O60244	Q86YW9
Q92833	Q9H9B1
O14512	P32927
P05412	P45452
Q16621	Q92561
Q15714	Q75N90
P02679	P08514
Q9BWT1	Q9UGN5
P08648	P63261
P05014	P42701
P27986	P35968
406890	P05231
A6NM45	Q16625
O43765	Q96SL4
P32004	Q01484
P10515	Q15119
Q13315	Q15596
P34969	P62879
O15169	Q9Y297
P42338	Q05513
Q09472	Q99683
O00221	O00743
P08311	Q8TEW0
O60318	Q9UKK9
Q13535	Q9P0V9
P02768	P55001
P01563	P17181
Q8TD86	Q9UQK1
Q99459	Q9H223
P46531	Q9Y644
O95602	Q9H9Y6
O95816	P20333
P62805	P68133
Q13427	Q8TBK6
P05129	P16144
P18146	Q9UGC6
P68400	Q15475
P13612	P53420
P68363	Q8NCM8
O14497	P62805
Q9UBB4	Q9Y2Q3
Q16531	Q8TEL6
O15123	P17948
P53350	Q7L5D6
Q14197	Q9NQ50
Q5D1E8	Q92844
P08572	P14780
O75525	Q8TBE0
P60568	Q99650
O14763	O75626
P28482	Q12772
P24522	Q8N205
P38159	P51116
P31943	Q9Y572
P06239	P46531
Q9H6D7	Q9NVX0
Q99459	Q9BXI2
P34931	P45984
P35354	Q92905
P18545	P63211
P01106	P60228
P27986	P29353
O95267	P01111
P20226	Q15650
Q92804	Q99459
Q5VTD9	Q99700
A0JLT2	Q9UJX6
Q99558	Q9UNE0
406933	O60315
P02649	Q07954
P51784	Q9HC52
P82673	Q14197
P27361	Q92731
P04085	P35968
P19438	P55209
P63098	Q12834
P06127	P40259
P32927	Q9UBD9
Q16659	Q99767
Q13936	Q86W47
O75525	P07910
P49368	Q9H9G7
P10275	Q05066
O15111	Q13546
Q8WWV3	Q9UPT5
Q8IY31	Q9NSU2
O15111	P49407
P41252	Q15714
Q8IUC6	Q9UMX0
P22392	Q9Y333
O15552	Q9UBU3
P04908	P06899
O95067	Q9UJX4
P01889	P30504
Q13200	Q92597
P80303	Q9NZ08
P63104	Q96HR9
Q16778	Q99878
P0CG47	Q9UNE7
P55769	Q15029
P01106	P14316
O43318	Q12933
O75674	Q92575
P62333	Q00653
P08047	Q9UBT6
P16499	P62873
P07900	Q9H7B4
P42226	Q9Y6X2
Q16643	Q5EB52
P13569	Q6UVK1
Q14103	Q15717
P31994	Q92835
P13500	P51671
P41595	Q13936
P10828	P48552
Q8TEY7	Q9NR30
Q14765	Q9UL17
P09619	Q9NQ66
P01588	P19174
P08047	P22888
Q00534	Q8N726
P61289	Q9HCE7
O00626	P49682
Q05516	Q16637
P25101	P50148
P14784	P42229
P27816	Q13315
P06241	Q9HCQ7
P11021	Q03135
Q6FI13	Q9UBN7
P05412	P20809
P62993	Q8WV28
Q99459	Q9Y4E5
P01303	P30559
P21246	Q9P287
P62820	Q8N2Y8
P84022	Q96PU5
P23527	Q8WUI4
P48544	P62879
Q15047	Q9Y4K4
P12931	P61981
Q8TES7	Q9BQY4
P50151	Q08462
Q14671	Q99459
P35326	Q08881
P22090	P62241
Q9H9G7	Q9UKV8
P27986	P48736
P78362	Q9UKV3
P14415	Q8WYR1
O43395	Q9C005
Q8N3U4	Q8WVM7
Q99558	Q9NR30
P30968	Q13485
P01569	P48551
P61077	Q8WWF5
P54284	Q13936
P55795	Q9BRX9
P01243	Q15691
P23769	Q05516
P12931	P31946
P00519	P01106
P00533	P07947
P10826	P28702
P19447	Q01094
406987	P50548
P00519	P54762
P12830	Q92747
Q13255	Q9UQM7
Q92843	Q96PG8
P35626	P41597
P17480	Q9NPF5
P61088	Q13049
P0CG48	Q13485
Q5QNW6	Q93077
P01024	P07954
P30480	Q15813
P05771	P0C869
Q9BQE4	Q9BUN8
406986	Q9H3D4
O60925	Q8WUW1
P42226	Q13287
Q9NWX5	Q9UBF6
Q99558	Q9Y265
P49207	P62750
Q8N2Q7	Q9ULB1
Q13813	Q9NYJ8
P28482	P46940
407026	P09486
O94916	P05412
P42226	Q04206
P02787	P16871
O60503	Q9P2W3
P32121	Q8NH40
P08648	P25940
P62136	Q9H175
P31751	P56278
Q13573	Q9BQL6
O00716	P09884
P15927	Q9NY27
P01106	P36776
P08708	P35544
Q92747	Q9P1U1
P50151	Q08828
P19838	P35222
Q13573	Q96RE7
P06241	Q86SG6
P16520	Q9H1C0
O43505	Q8N3Y3
O60477	Q9NYJ8
P45974	Q9Y3C5
P60842	Q14152
P55345	Q92731
P08236	P21281
P04899	Q08462
O14757	Q13616
Q8WV44	Q9H8T0
O43439	Q96HA8
P11926	P67870
Q07699	Q13554
P14635	Q01094
P52735	Q06124
Q9BVA1	Q9H7E9
P12931	P42226
P33993	Q9UJX2
Q8TBE0	Q92997
P67775	Q08999
Q96EX3	Q9NYJ8
P27348	Q04206
O15524	P48357
Q96GD0	Q9GZT6
P11802	Q9UJX2
Q96BY6	Q9H4E5
O00422	O75528
O95819	P15104
P25788	Q14164
P80511	Q15109
P10747	P33681
406882	P01116
P09544	Q01974
P53803	Q9H9Y6
P22105	P23229
O14497	O94805
Q13573	Q8IYB8
P67870	Q96NZ8
P54253	Q8TAQ2
P05113	P42702
O14933	Q8N5U6
Q9NWA0	Q9P086
P13631	Q9NPJ4
O60508	P35637
P59768	Q01668
P20292	Q15744
O14974	Q96A00
A6NHA9	P32121
Q15287	Q8IX12
O94916	Q96LZ3
P29083	Q08117
P11234	Q00535
P34931	Q92844
O14775	P08754
Q13216	Q9H9Q2
P37288	Q03113
P48357	P54619
O15264	P60842
Q53QZ3	Q7L0Q8
Q12778	Q9UGI9
P21333	Q12933
P14672	P54619
P62140	Q99941
P35626	Q8NGF9
O43684	Q9UJX5
O43353	Q9H257
P10721	P14210
P62945	Q92901
Q02930	Q9Y243
P08887	Q8IZJ0
P08754	Q9BXC0
Q8NC60	Q9NUT2
O14786	Q9NS98
P28482	Q92905
P51991	P52565
P34998	P62158
P82933	Q9NY93
Q86UL8	Q8IY63
P02766	Q9BT40
P20749	Q92905
P01730	P08195
Q8N474	Q9H1J7
Q9BSL1	Q9UKX2
P18848	Q13557
O14920	O60477
Q9BSM1	Q9HC52
Q9NUL3	Q9P2H0
P15924	Q9UMD9
P10275	Q05086
P18124	P50914
P52630	P62714
O60216	Q13315
O60296	P28472
P51610	Q06547
P45983	Q16539
P46109	Q8WU20
Q05516	Q13547
P08670	Q5UIP0
Q8IYX0	Q99750
Q99963	Q9H3H3
P46108	Q9NZM4
P30480	P61086
O95402	P30876
O60244	Q6P2C8
Q96PU8	Q9NWB1
P56537	Q3V6T2
Q14094	Q96MT8
O00311	P33993
Q9HBG4	Q9UQF2
P52597	Q05519
Q8TD31	Q9BUZ4
Q5VVX9	Q6PJ69
P35609	Q96DF8
O15264	P27361
P48454	Q9UD71
O43237	P68363
407040	P15692
P38405	Q08462
Q15648	Q9Y2X0
P41743	Q9NPB6
P04637	P78423
P38919	Q9HCG8
P37108	Q9NX58
P52434	Q14164
P62258	Q684P5
Q13619	Q9UBF6
P08173	P50151
O95429	P19438
P23458	Q15464
P60174	P63104
O43908	Q6H3X3
P43403	P68366
O95751	Q7L190
P00533	P13866
P00747	P25116
O60674	P42701
Q9BV38	Q9UL18
P52597	Q15365
Q16537	Q86YF9
Q86V81	Q9UBU9
P62993	Q15109
Q13315	Q8IY67
P09874	Q86WJ1
Q02156	Q8TAA9
P0CG48	Q96QV6
P12270	Q16666
Q13255	Q9NSB8
Q8NHW5	Q9Y6K9
P50053	P53680
P41221	P56705
P17693	P26715
Q16539	Q9P2W3
P11831	P19419
A0JLT2	Q14498
O14543	P26951
P68543	Q9H814
P10415	Q9Y371
P53779	Q9BY84
P52732	Q13573
Q14654	Q15878
P30304	P62258
O15169	P39687
O14775	Q00975
Q15306	Q8N3U4
P06756	P12931
O95622	P50150
P03956	Q15654
P31947	Q9P0V3
P31314	P62714
Q9BRX2	Q9Y450
O43674	P03915
P63279	Q7Z419
P30154	Q562F6
O15350	Q96J02
P62875	Q15369
Q12933	Q15326
Q15819	Q9H5I1
P53803	P62875
O00459	P14770
P49190	P62158
P20962	Q7L5D6
O60739	P05198
P30450	Q13241
P51817	Q02846
P19387	Q9HCS7
P05787	P53680
P12956	Q6ZU52
P11215	P42338
P84022	Q9NRA8
P25445	Q5T3J3
O60674	P43681
P13674	Q9UKV8
P11217	P46019
O95990	P08727
P84103	Q01130
O14544	P42229
P63215	Q08828
P0C1Z6	Q9H981
P01589	P22681
P52948	Q9UKX7
Q13315	Q86W50
O15067	Q14164
O15335	P02458
P27448	P62258
P13232	P24394
O76024	Q99941
Q9UBQ5	Q9Y478
O43524	P30048
P01106	Q12894
P17301	Q07889
P15056	P27348
P46531	Q86Y01
P83731	Q9HCK5
P18615	Q9H3P2
P30480	Q14657
P48357	Q9UGI9
P18206	P53007
O43251	P54253
P50570	P54252
O00257	Q93009
O15027	Q13315
P56385	Q9HCK5
P30466	Q13241
Q01844	Q06187
P30480	P39023
P51571	Q9HC24
P10071	Q9UKB1
Q16891	Q9H8T0
Q02641	Q16537
P38405	Q8NGI0
P26232	P60709
P30084	Q9BXR5
P06493	Q13635
P06753	P0C1Z6
P09769	P35222
P01375	P45983
Q8N5U6	Q96B02
Q8TBB1	Q9BQ66
Q86UP2	Q9HAU0
P08648	P21926
Q13444	Q5TCZ1
O43261	P26641
P08700	P48551
Q05195	Q15744
P04183	Q9HB58
Q13813	Q9Y572
P09382	P09564
O00220	Q96P48
P30466	P43629
O14556	Q00987
P61073	P78423
P00519	Q9H5I1
P04626	P49763
P05161	P14316
P26012	P46109
J3KNP4	O15031
P51532	Q16666
P54136	Q92844
P01137	Q96NZ8
P29459	Q13568
O75376	P48443
P15882	Q13319
Q9BZZ5	Q9Y478
P54105	Q9Y333
P32121	Q8NH83
P62987	Q02543
O60359	Q66LE6
O43318	O75478
494324	P63104
Q8IZ69	Q92985
P04049	Q02156
P49841	Q969Q0
P54253	Q8N684
P50552	P63104
P10415	P31751
Q12772	Q13438
P60866	P62993
P27986	P40763
P54646	Q13131
P20827	P54756
P02452	Q13797
A8TX70	P13612
O00463	Q02223
O75800	Q9H6Y7
P30084	P30480
P01562	P10912
Q12933	Q13490
Q16659	Q8N122
Q15906	Q96L91
Q8IZD9	Q9H2G2
O00629	Q8IY92
P36575	Q96IT1
Q13315	Q99569
O00213	Q07954
P49703	Q9HC35
P01889	P06748
P53778	Q14765
P04004	Q13797
P46060	Q8IY92
P27986	Q13393
O00308	P84022
P07437	P62258
P01116	Q13393
P49642	P60900
P12757	Q9UPZ6
O14920	P49642
P17302	Q9BQE3
O15145	Q07890
O75815	P23526
P0CG48	P55036
P07711	P13637
P33764	Q92796
O14610	Q13936
P09471	Q9ULW2
P01106	Q8N3Y1
P04637	Q99973
P28482	Q13485
P49207	P62888
O43182	P62745
O75478	Q9NRF9
O75832	Q15008
P07947	Q8WUM4
O75159	P40763
O43502	Q86YZ3
P16333	Q9Y2H0
Q8IUC6	Q9H6S1
P06241	P28340
O76003	Q9UKE5
P14866	P55795
Q13105	Q92731
O95299	P03923
O75815	P20700
P02768	P17301
P20338	Q9H1K0
407044	Q13153
O60716	Q99459
P08047	Q01959
O00459	Q9NSB8
Q96T23	Q9UPN9
P18146	Q9H3E2
Q13315	Q9Y6E0
P04637	Q9NPF5
O00144	P41221
Q16643	Q6KC79
O43809	Q16643
P02768	Q9C0F1
P06396	P48426
Q13310	Q14201
P04637	Q16611
