#node1	node2
P11171	P26640
P19387	Q6P1J9
P10809	Q9NWA0
P15918	P55895
P07101	P14416
P14868	P62993
Q6IBW4	Q86XI2
P42773	Q14919
O43688	Q13393
Q8WZA2	Q9UQ26
P61981	Q9NYF5
Q8TC90	Q93062
O15145	Q9P1U1
P04049	Q13164
P22681	Q06124
P01222	Q969G2
P12004	Q15054
O95400	Q01130
407026	P11047
P62714	Q9UBS0
P49336	P50750
O95411	Q15287
Q13315	Q96M86
Q6DRA6	Q6UXN9
P35626	Q8NGI4
Q00587	Q13643
P21796	Q9Y2Q3
O15198	O75197
O15397	P09132
P42338	P43405
Q14197	Q9HAV7
Q92731	Q9NVC6
P49005	Q9HCU8
Q01201	Q13489
O95622	Q13554
O14746	Q06710
Q02556	Q14330
Q00987	Q92841
P22612	Q8TCU5
O75159	P15260
Q496Y0	Q9Y6D9
P01137	P07996
P61981	Q14739
P67870	Q09028
Q13137	Q53FD0
P49821	Q01844
P23508	Q96L92
P35626	Q8NGT7
P43686	Q8N3K9
P98175	Q5VVJ2
Q14558	Q9UMR2
P51784	Q15831
Q14164	Q15019
O75365	P43246
P48058	Q12840
P40337	Q15286
P27986	Q92831
P21675	P35269
P25116	Q8WYR1
P26373	P62906
P35221	P68032
Q15428	Q92733
P35268	Q92901
P17812	P30504
P35221	P63261
Q13573	Q9NQW6
P14598	Q96RG2
P83881	Q9UNX3
P12931	P17302
P01889	P42771
P62330	Q08211
O75578	P24821
P07948	P35222
P45984	P59768
Q9UKG1	Q9Y243
P43355	Q9NR46
O00459	P04626
P16220	P62807
P39023	P61513
Q16543	Q5HYK9
Q13315	Q99728
P03372	P49815
Q15173	Q9UPR3
O14656	Q96NW7
P14416	Q14738
Q92698	Q9H7U1
P00533	P18146
P0CG47	Q86WV6
P04150	P19338
O96017	Q13522
Q15303	Q96J02
P09341	P51677
P04637	Q15486
Q12906	Q92878
P14635	P30304
P20226	P20749
Q14CB8	Q9NP66
O43464	Q92956
P08887	Q9NYY1
P14784	P63244
P10275	P61978
P13569	Q14974
P61247	P62854
P41229	P68431
P05783	P05787
P18084	Q92752
P25774	Q13651
P12034	Q07890
P30307	Q8WZA2
P43364	Q8NDB6
A8TX70	P31431
O43741	P04035
P28749	P33993
P08754	P28221
Q13042	Q9UKT4
P12980	P62851
P56545	Q96RG2
P62081	P62979
Q13114	Q13546
P60709	P62328
O60506	Q14164
P29459	Q04864
P14416	Q06190
Q7Z6L1	Q9Y2L5
Q86V24	Q96RR4
P07948	P67870
P35658	Q9UKX7
P35250	P40937
O14920	Q8NI38
P59998	Q07889
P30084	Q969Q1
Q96AQ9	Q9Y6D9
P63000	P68133
P06454	P08107
P31269	P40424
P78527	Q8IW19
P52298	Q09161
P13498	P35228
O95813	Q93097
Q15047	Q9BWC9
P12004	Q13428
P23919	P25054
Q08945	Q5QNW6
P22090	P62857
A8K6C2	P17181
P41279	Q04206
Q13191	Q14155
P56705	Q9UP38
A6H8Y1	Q92994
P63104	Q9P2H0
P16333	P22681
Q8WUW1	Q92747
P55103	Q04771
P05067	P29992
P10244	P78396
P52735	Q8NB14
Q14192	Q7Z589
P23919	Q99459
P14314	Q86YW0
P30613	P36956
O14641	O95996
P62891	P84098
B1A4H9	P15260
P28074	Q9UET6
Q01094	Q9UJX2
O95832	P56856
P01571	P31785
O43390	Q15366
O43768	O95376
Q12933	Q99558
O95983	Q12873
P62873	Q13936
Q15047	Q96RU7
P19793	Q14994
P23508	P51149
Q6ZU52	Q9BUH8
Q7Z5K2	Q9NTI5
P19883	Q16512
P24522	Q9H4H8
Q13620	Q86VP6
P35348	Q9Y210
Q14590	Q9H9J2
Q9H2G2	Q9ULH1
O00574	P02778
Q15759	Q9HAV0
O00222	P16520
P22301	P40424
P27708	P31152
Q96BN2	Q9BRQ0
O75582	Q12824
P21246	P35269
Q92783	Q9H204
P08311	P55210
P33765	P63096
P05109	Q5T3J3
O43741	Q16875
P23634	P51817
Q16594	Q9H0E3
P09601	Q16665
P42574	Q13490
Q00987	Q96RL1
P04637	Q15102
P46778	P63173
P31941	Q9NZQ3
Q08211	Q13243
O75832	P35998
O14617	P01106
Q13363	Q8WW38
P46734	P61224
P63215	Q08462
P38936	P51668
Q16637	Q9BQ83
P23528	P60709
P54132	Q13573
P20333	P51571
O95931	Q93009
P12004	Q15233
P35080	Q13332
Q01085	Q16637
Q8IZL2	Q9UBG7
P08922	P18031
O14920	P98177
Q05655	Q86XP0
O43318	Q9H8E8
P46527	Q13315
P62753	Q99558
P19474	P63316
P09341	P09874
O75381	Q13547
P18206	Q8NHR9
P37173	Q13485
Q6PD62	Q9UHC6
P78417	Q92993
P39019	P62280
Q99466	Q9Y2E6
O75461	Q99741
Q16378	Q8TAX7
Q15714	Q9Y2V2
P08134	Q14185
O43281	O95433
O60841	Q92832
P04234	P48736
P05107	P27986
O60602	P04637
P04899	P28482
P50570	Q96RU3
P20823	Q9Y463
P49585	Q13233
P05000	Q5VWK5
P23508	Q01813
Q14525	Q9NW61
P09467	Q9H1I8
P53992	Q5JRA6
Q13077	Q9NP84
P22694	Q14573
O14641	Q13467
P16471	P60568
Q9HBW1	Q9UKV8
O43242	Q9BUV8
Q15029	Q15428
P05412	Q06481
P26006	P35443
P30273	P32927
P49841	Q96GR2
P11142	P35225
P16220	Q9Y250
Q15020	Q9UL18
P01137	Q09028
P55157	Q9BZM3
O94887	P12931
O60739	Q9Y5K5
O15504	Q9NRG9
P51170	Q96PU5
P46379	Q9P2S5
O60241	Q9Y3M8
P00491	Q5T3J3
P06850	Q13324
A8MT69	O15287
Q9BS18	Q9UJX5
P50151	Q08462
O14649	P31946
P19474	P63104
P13224	P14770
P05198	Q9P2K8
Q9BTM1	Q9UBN7
P35222	Q96CA5
P25205	P62330
P35244	Q2NKX8
A6ZKI3	Q9UMX0
P05231	P31785
O95503	O95931
P42345	Q9UGJ0
P16144	P17931
P00519	P31273
P04070	P35237
P09001	Q14197
P56537	Q14181
P02545	Q16513
P42263	Q9Y3R0
Q93009	Q96RT1
P34931	P62993
P51003	Q13242
Q96RT1	Q9UQ13
P48788	Q969Q1
P40429	P62899
P12318	P12931
Q8IWZ3	Q9H1C4
Q15843	Q9BT78
Q8NHZ8	Q9UJX6
P04637	Q15831
O95685	Q9Y243
P46779	Q07020
9757	P84022
P05783	P08729
Q05086	Q6IE81
Q96NE9	Q9H175
P48551	Q9GZX6
P61927	Q9Y3U8
P10145	P61073
P36956	Q13131
P51149	Q96B97
P26373	Q9UL18
P16520	P84996
442917	Q5VZF2
P06241	Q92529
Q32MK0	Q9P286
P24522	P52564
O60260	Q9NRX3
P62913	Q07020
P04183	P63104
P04049	P16471
P01583	P18146
P04628	Q9Y5W5
P17542	Q01196
Q14209	Q9H211
P10644	Q16659
P10398	P27986
P51668	Q05086
P10644	Q8TBE0
Q00610	Q07912
Q14469	Q96EB6
Q99750	Q9NX55
P12110	P13612
O14727	Q01094
P17301	P49023
Q12824	Q9H5J8
O00327	P23025
P17081	Q9H7D0
P34932	Q99683
P45984	P46109
O15230	P10144
A6NM45	O14493
P12236	Q9NTM9
Q7LBR1	Q9UN37
P61088	Q96EP1
P40763	P42345
P32246	P80075
Q15366	Q9BUJ2
P49716	Q14739
P62330	Q00341
Q13427	Q8TBK6
O43374	Q07889
Q8N715	Q9NR12
O75396	P40337
P16104	Q96DH6
Q7Z2G1	Q96DB2
P11309	P40763
P54253	P62258
O15264	Q9Y266
P01106	P23258
P20827	P20936
P35398	Q9Y265
O14640	Q9NR80
P08134	Q53QZ3
406881	P01112
P05412	P48506
P05556	Q7Z6G8
Q96C10	Q9UKV8
P10276	Q96T58
P20226	Q01892
P26599	Q96PU8
Q9BTT4	Q9NX70
P63167	Q9Y2B9
P23458	Q8IU57
O60814	Q96QV6
P41091	Q14232
O15530	Q86WB0
P27348	P27448
O96019	P01106
P51608	Q9H2X6
P62993	Q5JNZ3
P25942	P52294
Q9UGP8	Q9Y2Q3
P13569	Q02817
Q52LW3	Q9HBH0
P32927	Q92569
P48634	Q10570
Q15428	Q8IWZ8
O00329	Q9P2W3
Q13568	Q9Y4K3
P01106	P19447
P28482	Q15418
P04049	P22612
P50402	Q8N7W2
Q06124	Q6GTX8
P08708	P62753
P34932	Q00613
P04632	Q9C099
P05230	Q02763
P42338	Q9UQC2
P08588	P49407
P04899	P07948
P04637	P22736
P49207	P62987
P19878	P35228
P06241	P62993
P08069	P41240
P17568	Q9NX14
P31943	Q14683
P25440	Q15906
Q13501	Q8IZQ1
P07948	P46527
Q96CW9	Q9HCJ2
P13232	Q99665
P31947	P46527
O00501	Q9UDY2
Q07912	Q9Y5X1
Q86WJ1	Q9Y5B9
Q13315	Q15361
P01116	Q15052
P10912	P26045
P22694	P26678
P00533	P46934
P08631	Q13094
P23945	Q9UKG1
O00459	P00533
P16871	P18206
O14730	O60641
P26583	P27695
P10912	Q16829
P31749	Q96DZ5
Q06546	Q14005
P22087	P32121
Q9Y2X0	Q9Y4A5
O00193	P01023
P12931	Q99704
O43281	P46108
P08069	P27986
Q16630	Q9H0M0
P16234	P52803
Q99469	Q9NZQ3
P40145	P59768
Q9H1J1	Q9HAU5
Q15173	Q9NY47
O00755	Q9ULW2
P51398	P62993
Q14192	Q15796
P42766	P62750
Q9GZT6	Q9H0Q3
P62258	Q05086
P42574	Q13153
O43741	P35575
P51449	P62195
P10144	P34932
693190	O94855
P06576	Q9HAU4
O00144	P09471
O43347	Q96DU9
P35326	P78352
O14981	P98095
O75486	P01106
Q14185	Q9HBH0
P18621	P39023
P18846	P43629
P52198	Q07960
O15524	Q9HBE5
P01137	P36896
Q02846	Q9UMX6
P62330	Q9Y3P9
Q15369	Q9Y4K3
O43290	P63165
P50406	P84996
P40424	P55072
O95985	Q9BQ66
P12980	P61964
P32121	Q8NGD3
P84022	Q9Y483
P36542	Q96RN5
P21579	Q9BT78
Q8IY92	Q9UL15
P12931	P98172
P18031	P63165
P22681	P78552
P18146	Q9NYF8
P19634	P26038
P06493	P35251
P16389	P78352
Q16526	Q9BQ66
P11047	P26010
O14543	Q9Y286
P09326	P29692
P78406	Q8TEM1
Q13164	Q8N122
P55157	Q15036
P51685	Q99616
P07339	P69905
Q9NPI8	Q9NW38
P05556	Q14773
P19320	Q92583
O15013	Q14161
P51532	Q01201
O43524	Q16665
O60934	O94762
P28472	P54257
O00255	P31273
P56945	Q08043
P01876	P42285
P49768	Q02410
P12931	Q9NQI0
P29475	Q9UQM7
O14543	Q99062
P35626	Q6IF36
P51684	Q9UBD3
P48431	P49716
O43918	P55157
P68363	Q9Y3M8
O95433	Q9Y5H5
P53420	P98095
P08047	Q03518
O43674	O95298
O75529	P61244
P22392	Q12972
P04150	P30519
P32248	Q07325
O43639	O96013
P35544	P39019
P41235	P53999
Q9H0E3	Q9Y4A5
P62424	Q00653
P84095	Q13153
P07199	P61296
P15018	P78552
Q5VWQ8	Q99962
P14784	P42338
Q13573	Q9NR12
P17181	P29350
P51148	Q9H1K0
P04637	P42345
P04233	Q99538
P04792	P55081
P07333	P49763
O75365	Q5SRE5
P01112	Q07889
P49366	Q13535
P05771	Q9UP65
P16885	P48454
P04406	P49841
P26441	P48357
P62829	P63173
P10275	P10606
P08670	Q9H2D6
Q8N1I0	Q96L33
P49810	Q9Y4K3
Q13547	Q92769
O76036	P20963
P61081	Q14164
P11766	Q13424
P00441	Q8TCX1
O60508	P52272
P06493	P38936
P21854	Q8WV28
O43150	Q969Z0
Q71U36	Q9H7E9
P00374	Q8WZA2
P22694	Q9UKL4
P36897	Q9NW61
P38405	Q6IFH4
Q03060	Q8TEY5
O75398	Q13642
P31947	P68400
Q02224	Q8WVM7
P30480	Q16630
P01236	P40189
P01589	Q9P0W0
Q14683	Q86V81
P18146	Q69YH5
Q9H1K0	Q9H4M9
P42702	Q9GZX6
Q7L5D6	Q96AC6
P35221	Q9Y6N8
P62263	Q9UKE5
P07996	P26010
O15525	Q9Y3C7
Q16891	Q6ZVL6
P04899	Q00975
Q96CW9	Q9HBW1
P01137	P07585
P01100	P10826
O00233	Q99460
P63096	Q8WZA2
P05771	Q15904
Q00534	Q14188
Q8NEM2	Q96AP4
Q9BTE1	Q9Y2I6
P62805	Q9Y6Q9
O60266	O95467
P21741	P42224
P12004	P23508
Q7L5N1	Q9Y2V3
P62805	Q9UNL4
P29597	P50570
P60891	Q9H8Y8
Q13485	Q9UBW7
P31946	Q7Z401
P17542	Q14839
P35268	P46778
P46108	P53779
P05771	P63096
P63000	Q12967
P22612	Q9P2W3
P04222	Q13526
O00422	P04792
O00483	P03923
O95619	Q9H2F5
P25786	P29372
P26358	Q6BDS2
Q16637	Q9NWA0
P25963	Q00839
Q15020	Q9UKV8
O60262	P51828
Q8NEM7	Q9Y6J9
P55055	Q00013
P08195	Q9Y2Q3
Q96T88	Q9UBC3
P26641	Q13332
Q14990	Q96R06
O75381	P50542
P11171	P35080
O43869	P35626
P08246	Q14353
O95819	Q9H0R5
Q01780	Q9H0D6
O15392	P15170
P63000	Q9BYG4
P20336	Q8TBN0
Q02548	Q15116
O43251	Q86U06
O43318	O75663
P61981	Q9H0B6
P23025	Q9HAW4
P01138	P08138
P01308	P08138
Q15714	Q9NRP0
P29992	P61073
O00214	P05556
Q9P2H0	Q9UGL9
P09936	Q9Y4K3
Q13535	Q9H4A3
P48443	Q92793
Q66LE6	Q9Y570
Q03111	Q16695
Q14653	Q9Y3B3
P55081	Q2TAY7
O15121	P11217
P42684	Q13315
P63104	Q7KZI7
O75159	P40238
O15259	Q14315
O14641	P15622
P15407	P20809
P22612	Q9NY47
P35626	Q14832
P05783	Q9UM73
P02741	Q92496
Q16659	Q99719
Q6NUN9	Q9BVJ7
O14965	P49450
O15111	Q06124
P54259	Q9UQB8
P01242	P23458
406928	Q15596
P42330	Q9UKY1
O00401	O14986
P00533	Q14134
P36873	Q96A00
P14373	Q9C0C9
P08754	Q9UP65
P35244	P54132
P18084	Q16787
Q53RT3	Q8IY92
P42574	Q07820
P78330	Q9NZI8
P11142	Q9BXP5
Q96H20	Q9GZT8
P16473	Q5JWF2
O00212	Q7Z6B7
P05231	P24394
P11684	P98164
O14965	Q9NQS7
P20618	P61421
Q05513	Q4KWH8
Q96CV9	Q9NWQ8
Q13522	Q969Q6
P04156	P08865
Q99684	Q9NQX1
P63165	Q9UBT2
P35968	Q9NRA1
P05019	P10721
Q14498	Q8N5F7
P15622	P41227
O15061	Q9Y4J8
P08173	P50150
Q9UHR5	Q9UHX1
Q15759	Q16082
P11233	Q07890
P19883	Q05513
Q07352	Q16539
Q14653	Q9BYM8
Q15436	Q9NQW1
P46459	Q9BWH2
P52565	Q9H171
A8MTJ3	P59535
P07437	P25963
O15455	P42336
Q9UBC2	Q9Y6I3
P14324	Q9HCD5
Q13404	Q9UBS8
P02462	P23229
P26951	P29350
P15884	Q96I15
P38405	Q8NGX5
Q01113	Q8IZJ0
P00403	P22681
Q13683	Q16363
O43502	Q06609
P01574	P32927
O00716	P23921
P04899	Q15759
P14672	Q05513
O15239	Q86Y39
P02786	P02787
O75376	P15036
Q99759	Q9UBK9
Q01081	Q13151
O75051	Q5VWQ8
P54252	P54727
Q01081	Q01130
P61981	Q8IUD2
P18583	Q15654
P11234	Q13393
P14598	Q05513
P60900	Q14164
O15111	Q7Z434
O95433	P43699
O15264	P15336
P61812	Q9UBG0
P30050	P61254
Q8IY31	Q9BQD3
O43290	P55081
P02489	Q07817
O43242	P62195
P62805	P63104
P05129	P12931
P43657	P50151
P25024	P55774
P25398	P42677
Q8NG27	Q9H4K1
P01243	Q13347
O15198	Q9H3U1
Q96BK5	Q96QV1
P10276	P43699
Q8NHQ1	Q9BVJ6
P16104	Q9UQL6
P21741	Q02543
P19174	Q15303
P56134	Q6PK04
P28702	P37231
O00212	Q8N1I0
O43809	O95400
P21554	P63096
P42858	Q13011
Q04917	Q9Y2J2
A6NMZ7	P18827
Q92558	Q92747
Q00987	Q9H2X6
Q14197	Q9Y3D3
O96006	P15090
Q8N5S9	Q96A54
P05014	Q5VWK5
O14980	Q9BZL6
P08514	P26010
P42336	Q13480
O43900	Q9H2G2
P62070	Q14644
Q68CJ9	Q92793
P12004	P20585
P43405	Q92569
Q9UPT9	Q9Y6J9
P0C5Y9	P33778
P05783	P62993
P01106	P36542
P08581	P46934
Q92624	Q9H1J7
P17655	P55957
P48723	Q9NRR5
O14807	Q86YV0
O95622	Q9UBI6
P03956	Q15654
P63092	Q08462
P46695	P67775
O00273	P13584
O43915	P11362
Q9HBH0	Q9UNA1
O00422	O75528
O15162	Q9BQ66
P08708	P62273
P55036	P55209
P58753	Q9NWZ3
O14757	Q13573
O14602	P54253
P78527	Q14562
P09086	P51948
P50395	Q13177
Q14008	Q9Y6A5
P02778	P51684
P27361	Q15759
O00303	Q53GS7
O15525	P26367
P35227	Q99496
Q96FW1	Q9H1Y0
P30519	Q6QNY1
Q8NF91	Q9UKV8
Q13085	Q96EB6
P24394	Q9NPH9
406995	Q9NRR4
P22607	Q12789
P49116	Q9Y5K6
P39023	P62910
O43913	P25205
Q99547	Q9Y448
O94762	O95402
Q969N2	Q9H1J1
P28482	Q05397
P39023	P61313
Q8NFZ4	Q9Y4C0
Q07955	Q16629
P07858	Q9NYA1
Q3SY69	Q8NEV4
P16220	Q9BXJ7
P35268	Q96CW1
P48736	Q13733
P07900	P16104
Q99759	Q99832
343477	P49642
O43752	O75379
O43639	Q9NZQ3
Q14653	Q92887
O75525	Q92530
A6NIT4	P26992
Q13131	Q8N5S9
P49207	P61254
O00755	O75197
Q16531	Q8TEB1
P36897	Q9NXK8
P40145	P63218
O00459	O15455
P10415	P62136
79948	Q9NRL3
P00533	P43405
P31749	Q92547
Q7L0Q8	Q7Z5H3
P29083	P29084
Q9NUX5	Q9NYB0
Q9NW38	Q9UBZ9
O75528	Q9UPT9
P62158	Q96BK5
Q13571	Q92995
P0CG48	Q9UNE7
Q00653	Q16836
P31995	P43405
P06241	Q92569
Q07812	Q14653
406886	P01111
P38936	Q15047
P13489	Q8IY92
P12544	Q8TEW0
O15047	P68431
O75023	P12318
P51686	Q9Y4X3
O43809	Q5RL73
Q13469	Q92793
P41743	Q9BYG5
P51817	P59768
P51532	Q00653
Q96K37	Q9NUQ8
P06756	P29400
Q8NER5	Q9HCE7
Q13976	Q92934
O60610	P07737
P31947	Q08AE8
P35626	Q8NGH9
P28715	P78549
P30480	Q9NR28
P38570	P46108
P04155	Q9NRR5
Q13485	Q13501
P15509	Q8IU54
P61088	Q68DV7
P50151	Q16539
Q86UK7	Q8TF46
P30086	Q9Y4K3
P08123	P51511
P09651	Q9Y572
P46459	P54920
P12956	P49368
P15880	P46782
P27348	P98177
P38936	Q13485
P35658	P49790
Q7L804	Q9H4M9
O43257	Q15906
P84243	Q9Y5B9
P83916	Q9UER7
P30559	Q9UBU3
P00747	Q8TEW0
O94762	P53350
O00401	P18206
P32121	Q8NGJ8
P62837	Q96EQ8
P13807	P36873
P11233	Q96KP1
O75461	Q00765
Q13535	Q92575
P08754	P30939
Q13509	Q8WVB3
Q08209	Q96LZ3
P10916	Q13464
P17612	Q9H1R3
Q93062	Q9P0T4
O75251	O95299
Q15560	Q8NCB2
P04637	Q9UN74
P51587	Q15008
P16104	Q9Y4A5
P10301	P42336
P61978	Q01130
P14635	Q9UM13
P61201	Q9UBW8
P98164	Q5SW96
P62993	Q13568
P15311	P68032
Q13315	Q5HYJ3
P01258	P30988
Q14161	Q96DR7
O14775	Q14831
P14314	P41220
P24941	P30281
Q15428	Q15717
Q71UI9	Q9UKV0
P36894	Q7Z3T8
P63261	Q9HBI0
P62158	Q13936
P49736	Q13415
P04637	P67870
P31749	Q16656
Q14094	Q96MT8
P32121	Q8NGI2
O00459	P63215
Q7L7L0	Q969S8
P05771	P11168
P29597	Q8N6P7
P41182	Q9ULK4
Q5FWF5	Q9UQE7
P34932	Q6P1J9
P19174	P29474
Q92793	Q9H2X6
O00459	P22455
P20231	P27986
Q13547	Q5VTD9
Q14209	Q75NE6
Q9GZQ8	Q9HAU5
Q92733	Q9Y333
P50991	P63104
P16333	Q8IXJ9
Q13535	Q9UHB6
406933	P45985
Q53HC5	Q9NRR5
Q15843	Q16531
O14979	P16104
O00255	P51610
O75674	P55072
P50151	Q15147
Q92900	Q9Y5S9
P41225	Q15583
Q14240	Q9BZ23
O14980	O15504
P01568	P40238
P07237	Q13177
O75182	Q08999
Q99832	Q9Y572
O75525	P07910
P02768	Q9UBP0
P19838	P51817
Q96GD4	Q9NR09
Q13315	Q9UHL9
P53350	Q92574
P05386	P84098
O60739	P60660
P21246	Q13332
P46459	Q9UNK0
Q13797	Q99759
P35626	Q96R47
P12757	Q5T5Y3
P53680	Q16695
B1A4H9	Q14627
P38405	Q96R47
Q13177	Q14697
P35968	Q15464
P83731	P83881
Q99816	Q9UJY5
P51817	Q92793
O75791	Q8IWV1
O95319	P62993
P61587	P85298
P18146	Q9Y5A9
P03956	P19875
P38405	Q8NGC1
P63261	Q9Y4K3
Q9UM54	Q9Y3C5
Q16236	Q9NRD5
P15153	Q9P107
Q14161	Q9Y4F1
P42261	Q14957
P45983	Q14653
P22736	Q9HC38
P30279	Q16539
P98170	Q6GPH4
Q13064	Q9Y2X8
O75832	Q9UNM6
Q9H237	Q9UBV4
P16333	Q92831
P63173	Q9UNX3
P04350	Q99759
P55084	Q16637
O15524	O60674
P18146	Q6UX53
Q8N806	Q9NRR5
Q15669	Q5UIP0
P05388	P63173
O95299	P03886
O14503	Q00987
O60739	P24666
P63211	Q14831
O60232	Q02413
Q9H0R8	Q9UPU7
P18146	Q13506
P54253	Q9BYW2
P18146	P54219
Q9BQS7	Q9NP59
O14610	P17612
P08069	P19174
P29590	P68400
P01571	Q8N6P7
P42575	P99999
P28562	P45984
O95136	P08754
P32121	Q9H2C5
P06400	P17676
P43364	Q8TBB1
P33552	Q02224
A8MYU2	Q01668
O60674	P31785
P35498	P51817
Q7LDG7	Q9P2K9
P62750	P62987
P18564	Q14315
P38405	Q8NG85
407034	P63279
Q5VVX9	Q9BYJ4
P38405	Q8NH51
O14920	P46940
P35080	P49771
O00716	Q96T88
P63104	Q13501
P04839	P08253
P10912	Q12913
Q06455	Q96ST3
P27105	P63165
Q16629	Q8WXA9
P18084	Q9HD67
P61981	Q8NEB9
Q14318	Q8N122
Q13158	Q9NPH3
O75400	P08621
P05129	Q14957
O43261	Q8IWV7
Q07817	Q96N67
P62304	Q15428
P26196	Q8IZD4
P32121	Q8NGB6
O95467	P41586
O60563	O94992
O94776	Q8NEU8
P52735	Q7L1Q6
O15259	P56945
Q99759	Q9H1R3
P15498	Q15942
P38159	Q92620
O43921	P08138
P30304	P41227
Q13257	Q92905
P25398	Q9HCK5
P23396	P61247
P67775	Q969F8
Q96B02	Q9UKV5
Q96G97	Q9BZL3
O95819	P08238
O43281	P16333
P61201	Q16531
O75533	Q99459
P27930	Q9NPH3
O14503	P08670
Q13315	Q5SW96
P68431	Q9UNL4
O95727	P18146
P01011	P05067
P35268	P84098
O60508	Q8IWZ8
P28340	Q15788
Q03164	Q8WXI3
P05997	Q13683
P26927	Q04912
O43639	Q13094
Q13573	Q96RE7
O43752	Q96AJ9
O75400	Q8IWX8
Q13085	Q13131
Q06432	Q15172
Q13573	Q9UMS4
Q5T4F7	Q9ULV1
O95467	Q9HBW0
O14727	Q0VDF9
P63027	Q12846
Q5TCQ9	Q9ULL4
P11047	P26006
P30304	Q96PV7
P46531	P62987
P06239	P48736
P09919	P42702
P82673	Q14197
P08047	Q9BYW1
P51681	P55774
P26641	Q9H4M7
P49407	Q92783
O15294	P98177
Q15459	Q9BXW4
P16104	P16278
O00422	P61981
O43303	Q8IW35
Q9H1C0	Q9UK08
P11142	P25685
P83916	Q9Y232
P16144	P22105
P46527	P68400
Q8N5Z5	Q9UGJ1
P24928	Q9HCS7
P62873	Q92633
O00231	Q5UIP0
O15264	Q8NER1
P51684	P78556
P30542	Q9UBU3
P12931	Q13191
Q01804	Q9HC24
P63208	Q9NXK8
P62258	Q86YV0
O60641	Q15653
P46734	Q96MM3
Q7Z6Z7	Q9BQ83
407037	P02786
O95568	Q92561
P20809	P48551
P11142	Q00653
Q13905	Q14511
O00459	P63096
A6NIT4	P15509
Q13404	Q9C035
Q99623	Q9Y678
P18754	P51693
Q16763	Q9Y5L0
P01111	Q13322
P31749	Q96SB3
P27361	Q9UQM7
P01889	Q9BWD1
O75618	P42574
P01116	P14324
P16471	P61981
P06241	Q9Y4K3
P29353	Q13480
P62714	Q15172
406916	O00716
Q07889	Q13972
Q13888	Q13889
Q00005	Q9NR30
P14923	P25054
O14796	Q9UIB8
P11055	P63104
406952	Q13873
P49841	Q9Y297
P16157	Q13009
Q96B97	Q9Y371
O14936	Q96RT1
Q13546	Q99759
Q13216	Q15560
O94906	P83876
Q01484	Q13464
P15336	Q96BA8
P26441	P26951
P60709	Q9UDY2
P06493	Q8NHZ8
Q00987	Q5T7V8
Q01082	Q9Y3Y4
P35579	P51681
O00212	Q07890
P04637	P41182
P38159	P62633
Q13064	Q969T4
O75899	P59768
Q8N1F7	Q9Y478
P43628	Q31610
O60814	P0C0S8
Q13485	Q14653
P39877	P50148
Q13573	Q15437
P50991	Q99836
P18146	Q9HAW4
P05388	P84022
O14508	Q08334
P36873	Q96BA8
P18146	Q6ZMY3
P20339	Q9P2R3
P01009	P08246
P36542	Q9Y3M9
P24385	P55273
O00471	Q07890
P63104	Q8N142
P02647	Q96EN8
O43707	Q05397
O14936	Q9H4G0
P06756	Q16787
O95297	P12931
Q53EL6	Q9Y297
P49427	P68400
O00327	Q92831
P48643	P60510
P19338	Q00653
P48507	Q9BRT8
Q14195	Q9NRI5
O75170	P53350
P35626	Q8NGS5
O94885	P31947
O00716	Q7L590
O43734	Q9Y4K3
O15164	Q5VVX9
P05015	Q00653
P61073	Q9H2A7
P16220	P31249
P0DJD1	Q6EEV6
P01730	P04440
O96013	Q13573
P01374	Q92956
Q14164	Q9H2G2
P20809	P24394
P61586	Q53QZ3
P09455	Q9UK53
Q5VU43	Q99459
O14640	P19784
Q05193	Q9BY11
P02545	P49790
P17655	Q9Y4G6
P35626	Q8NGY5
P26368	Q08211
O95257	P10276
P63208	Q9Y297
P63218	Q8NFM4
O00311	Q9Y5N6
O95777	Q01780
P27361	Q13873
O95832	Q8NI35
O14497	Q13315
O43237	Q9BQE3
Q9UP38	Q9Y6F9
P01303	Q9UGI9
O75175	Q9UFF9
Q92633	Q9P2W3
P78364	Q8IXK0
Q13415	Q14566
Q14498	Q15428
P00519	P04626
O60264	Q9UPN9
P05387	P49207
O94921	P31946
P61326	P61981
P01876	P35527
Q5UIP0	Q9NY59
Q01658	Q92831
P16333	P23975
P62424	P62906
P23458	Q05513
O00213	Q06481
P15884	Q8N2W9
O43482	P04049
O95425	P37231
Q8N336	Q9NWX6
O75030	P35222
P00519	P51692
Q9NS23	Q9Y6H6
P35080	Q9H0I3
P22607	Q9NP95
P11166	P27824
O14775	Q9UBS5
P20671	Q16778
P53992	Q99459
Q13873	Q15797
P40763	Q13526
P31749	Q99683
P59768	Q13698
P61586	Q02156
P10914	Q96AZ6
O15530	P42338
P42167	P62993
P42574	Q16082
P54274	Q8TDM6
O00308	Q15637
P05387	P05388
P08637	Q8NHJ6
O14777	P51955
P19634	P22612
P28482	P59768
P35968	Q13155
P18146	P42771
P42680	Q05209
P19784	Q13526
P30480	Q8NFH3
P25963	Q15418
O75400	P51608
O15400	O75379
P33552	Q9BQA5
P46527	P52565
O15198	Q03181
Q00839	Q08170
Q76L83	Q9Y4K3
P0CG48	P35227
P15018	Q13651
P22362	P51686
O95816	Q15773
P10586	Q96KM6
Q04721	Q92585
P63104	Q14980
P42336	Q12933
P05112	P26992
P51991	Q13242
