#node1	node2
P47813	P54253
P01106	Q14204
O60232	Q14005
P08069	P09038
P35626	Q8WZ84
O00459	O60674
A1A4S6	P84095
O15530	Q8IWY9
O00222	P50151
P20618	P55036
O94817	Q9H2U1
P06753	P19429
P46108	Q9BWW9
P08567	P26038
Q96LR5	Q9NVW2
P46937	Q15700
P42338	P61224
O00716	Q969G3
P31749	Q92574
P63165	Q9H0J9
P60709	Q9Y2J2
P21333	P51587
Q71F56	Q93074
P36578	P84022
Q15047	Q99728
P98095	Q96L91
P14866	Q8IWZ8
P01579	P40238
P02749	P62993
P10721	P35568
P01889	P53007
O43524	P45983
O00716	P33992
Q9H469	Q9HAU4
P51817	Q02846
P52294	Q8IY92
O95257	P06493
P24534	Q13268
Q12933	Q5D1E8
Q6IBS0	Q9NSB4
O00144	O14640
P04150	P09651
P23560	Q16288
P42704	Q9P2S5
P30085	P56537
P58753	Q8N122
O60921	P12004
P09651	P67809
O14978	Q9Y5B8
P16118	P27361
P20671	P62807
P08254	P09486
P60953	Q9Y6W5
Q13114	Q8TDR0
P56715	Q9UPY8
O15264	Q16828
O15162	Q16625
P31994	Q9UKR5
Q13418	Q9UIA9
P32121	Q8NGF9
Q92569	Q9H410
P10912	P23511
P35227	Q99496
P17612	P23634
O14543	Q9Y4K3
P01011	P17538
O14939	P62993
Q13315	Q8IY95
O00221	P04350
P16104	Q99728
P16989	Q99558
P27361	Q3MJ16
Q12873	Q9BTC8
Q13310	Q14201
Q13535	Q92841
P05113	P26992
O43306	P51817
P0CG47	P0CG48
P42702	Q9P0W0
P11161	P18146
P30457	Q07000
Q9NZJ4	Q9Y3Q8
Q02763	Q03014
P53803	Q9BTT4
P46952	P52565
O15519	P42574
P46527	Q13131
Q14161	Q9NR80
O43809	Q9BXF9
O15111	Q9BVC4
O00755	Q9NPG1
P20823	Q9UBV2
P23527	Q9UQL6
28938	Q14164
P00533	P41743
406955	Q15796
P36897	P98170
O75400	Q8N8D1
A6NIT4	P14784
P15336	P53004
P30049	P36542
O96013	Q9H1R3
P62993	P78559
P06756	Q9BRC7
P15248	Q13261
26765	Q92547
P18146	Q96T37
O00574	P78423
P15121	P15924
P54840	Q6ZSY5
P25445	Q13546
P49023	Q14155
P01566	P48551
Q13573	Q99496
407035	P63151
406885	Q9H9Z2
P62308	P62318
P16220	P56178
P62993	Q04837
Q14185	Q96JJ3
P50553	P56693
P25705	Q99759
O75494	P35637
P38405	Q8NGE3
P05013	Q9HC73
B5ME96	P31995
O75469	P20813
P52434	Q9GZS3
P10275	Q9Y4C1
Q13748	Q15628
Q14790	Q6GQQ9
P14416	Q9Y2T4
P02766	P02787
O00212	O75044
P46777	Q00987
Q15019	Q9H9E3
P62136	Q13263
P84022	Q15599
P02545	P55212
P43364	Q92530
P28482	P49815
P14672	P31751
P08865	P62263
Q07869	Q9UBK2
Q92932	Q9NRR5
P52597	P52735
P01127	P22455
P51955	Q8N137
P23508	Q9UNM6
O15287	Q9BTP7
P10721	P49763
O00303	Q7L2H7
P48426	Q9Y6U3
O15162	Q9P2R6
P51828	Q13554
P42336	P50151
P35080	P63267
P19634	Q9H4A3
O43426	P16333
P52272	Q92973
P63173	Q9UNX3
P63215	Q96PN6
O60506	P30480
O95967	Q9NRQ2
O15530	Q13485
P33991	Q14566
O60684	Q9NYR8
P17081	Q96HP0
P42224	Q13557
P48382	Q92769
Q12888	Q96SD1
Q93034	Q9Y576
P31994	Q8N6C8
P06730	P60842
O75400	Q9Y388
P57078	Q13114
Q7L4P6	Q9NSA3
P06493	Q01094
O15355	Q9Y4K3
P07437	P17302
P05129	Q96BA8
Q6IA17	Q99836
Q06432	Q15172
P61513	P83881
P00519	Q9ULV8
O75365	P28288
P32121	Q8NGR9
O15042	P98175
P26927	Q9NS23
P49703	Q13432
P61956	Q8N726
P38405	Q8NGI8
Q13535	Q96KQ7
O95630	P0CG48
Q92830	Q92878
Q13255	Q9NSB8
P07305	P52292
P17275	P38398
P10721	P42336
O15056	P62993
P27986	Q15019
O60237	P14649
P61978	Q9NQX5
P61964	Q13620
O75400	Q9NPH3
P06703	Q9HB71
P15153	Q13153
P03971	Q16671
P12643	Q13253
O14493	Q96B33
O75159	P14784
P14174	Q6XUX3
O14519	P01877
P62258	Q684P5
P17948	P49765
P52292	Q99828
O94874	P62837
P46695	P58012
P01236	P19235
O43524	P29474
P11021	Q01094
P01106	Q92552
P23443	P42336
O60359	Q16537
P23527	Q9P0M6
P84022	Q14186
Q8N163	Q9NYJ8
Q13352	Q9BZI7
Q06830	Q13162
P08754	P59768
P47897	Q92569
Q14203	Q7L1Q6
O76081	P46459
O15160	Q9NYV6
P16885	Q8IXK0
P52435	Q9NX70
P13569	Q13009
P08047	P10826
P14854	Q9UHQ9
P51965	Q86Y13
O00232	P61289
Q502X0	Q92796
Q16637	Q9BV38
P04075	P63104
Q13315	Q9HAW4
Q86XR7	Q8IUC6
O15315	O43502
P35558	Q13131
O14640	O95996
P48551	Q969D9
Q14451	Q9UMN6
P68371	Q9BQE3
P17252	Q96B18
P29728	Q9HC29
O14802	Q9Y535
O95831	Q9Y572
P52435	P62487
O60656	P41235
O75334	Q13136
P41235	Q99435
P62140	Q02045
P54840	Q9UQK1
Q86YW0	Q9UQM7
P32121	Q66LE6
P35658	Q9UMR2
P17948	Q9H0M0
Q05397	Q9Y2X7
P01023	P16104
O75937	P26368
P02746	Q07954
P54922	Q02539
P17405	Q14790
O00716	Q9H211
P04183	Q8NAA4
P15121	P23759
O15514	Q8WVC0
P22694	P52566
P03956	P18847
P31751	Q86XI6
O60684	O95154
Q14164	Q9Y6K9
Q96Q83	Q9UBU8
P26232	Q04917
P31749	Q68CJ9
Q92974	Q96L34
P00533	P53675
P33991	P55201
P08754	Q3V6T2
P16871	P27361
O95750	P08069
P12270	P49790
Q99459	Q9P2I0
P01903	P01911
Q86YZ3	Q9UKV8
O60674	P42701
P35568	Q9UBS0
P48643	Q9H7D0
P35579	Q07889
P07942	P13612
P32927	P43405
P48544	P62879
P01889	P43630
P62191	Q14318
P06241	P16410
Q96JB2	Q9H9E3
P46531	Q9UJU2
P67775	Q05513
P45983	P78527
P30084	Q969Q1
P06241	P31273
P02647	P09417
P18146	Q15723
P10145	P51677
Q8NBZ0	Q9C086
O43491	P35462
O94776	Q9UKG1
Q13191	Q969J5
P06899	Q9P0M6
P13807	Q8IY92
P00519	P35568
P02776	P32248
Q8WXK4	Q93034
O60262	P28566
O43242	Q06323
Q13485	Q9H4E5
Q14185	Q7L0Q8
P00533	P23458
P35916	Q9NQ66
Q86SE5	Q9H9D4
P46779	Q92901
P12814	P18084
P20962	Q7L5D6
P08123	P08514
O14641	Q9NPG1
P01106	Q53HC0
Q92934	Q9HD36
P62258	Q9P0V3
Q8NF91	Q9UL18
O14933	Q8N9I9
Q13976	Q9UKL4
P56645	Q16526
P28347	Q9NQB0
O15085	P27986
O00231	P84022
Q13573	Q7L7X3
Q5UE93	Q9C040
P61086	Q8IUQ4
P62158	Q8NFM4
O95793	P46779
O00548	Q9UM47
P10916	P35580
Q99547	Q9NP97
O14744	P85299
Q92731	Q9HBH9
P30260	Q8WWL7
P56524	Q96KK5
P24752	P30504
P21781	P22607
P55084	Q00653
P62070	Q9NS23
Q92993	Q9Y230
Q13554	Q14934
O00254	P06241
O15169	Q9Y2T1
P48058	Q12840
O00459	P16885
P07900	Q9UHD2
P26012	Q08043
P19876	P61073
Q13535	Q9H0E9
Q9HAV0	Q9Y572
P04350	Q07157
Q9BTT4	Q9Y3A3
Q12888	Q5UIP0
Q15672	Q9UBC3
P25054	Q15691
O75116	P78356
Q99558	Q9Y6K9
P11217	P46020
P55273	Q00534
P12018	P55157
P30480	P61077
Q92882	Q9H204
P32456	Q9Y2M5
P0CG47	Q99759
P20226	P28360
P53539	Q16539
P10644	Q9ULZ3
P19235	P29353
O75530	P26010
P08253	P15692
O95168	Q9Y6M9
P12544	P13010
P31946	Q9UQC2
P41252	Q9Y6K9
Q93034	Q9H672
P17612	P27815
Q9P286	Q9UBI6
Q5VVX9	Q9BY78
P62273	P63220
O95201	Q16659
P32121	Q8NH70
P22694	P25963
O43617	Q9Y296
P62140	Q13625
P50990	Q66LE6
O15264	P00558
A8MVU1	P13498
Q14703	Q92956
P04141	P15509
P01116	P52306
Q13547	Q86YP4
Q16254	Q96AV8
Q13153	Q96L33
P26373	P84098
P16581	P19174
O95622	P16520
P00519	P18146
P07686	P67870
P53708	P78509
P01243	Q9UM73
O15335	P26006
Q15819	Q7Z419
P61224	Q8WZA2
P08648	Q13418
P29317	Q6S5L8
P01135	Q13424
O75461	Q00765
O96019	P01106
P30480	P62330
P12931	Q8IZD9
Q13094	Q86WV1
P55157	Q14315
Q03468	Q13216
P16885	P27986
P51955	Q9H254
Q9UL18	Q9Y4W2
O95503	Q9BSM1
P01854	P12319
P01116	P63096
P15260	P60568
Q00653	Q9Y230
P48454	Q9UIK4
P42338	P50570
P25098	P51679
P12004	Q99638
P01137	P10275
Q6PEY2	Q9Y6G9
P00519	Q9UL51
P35626	Q9UGF5
P35240	Q9BZE4
O76096	Q9ULA0
Q6VMQ6	Q9Y692
P29992	P41595
P01133	Q13191
Q96S55	Q9H0E2
Q16576	Q86YP4
O60341	P49918
P54259	Q92832
Q13087	Q14240
P01568	P42702
P68371	Q9Y6G9
Q6STE5	Q9Y3M8
P01583	Q99608
Q03164	Q9H672
P01570	Q9UHF4
P28221	P63218
Q15172	Q86YF9
O15105	Q8N5C8
O00327	P19793
P08648	P61073
P18206	Q8NHR9
P46531	P49757
P54105	P62312
P02775	Q9NW61
P42566	Q13571
P08238	Q14164
P09874	Q7Z2E3
Q9H4P4	Q9H832
P22607	P22681
Q03701	Q9UK32
Q15369	Q9H765
P22888	P30679
P04908	Q9HCK5
O60508	Q08170
Q6P2Q9	Q92917
Q13087	Q9UHX1
P12956	P49368
P21810	Q16586
Q02750	Q6VAB6
P62917	Q9UL18
O95294	P62070
Q04759	Q9NSI5
Q08999	Q14188
P47897	Q99558
P06493	Q01538
Q03001	Q9BZL6
O43143	P98175
Q96KG7	Q9H0H5
O15117	Q9H2G2
Q8N8S7	Q9UQB8
P24864	Q01094
P62899	P62987
Q13698	Q66LE6
P22607	Q6S5L8
P01563	P16871
O75716	Q93063
P04156	P49639
O15287	Q13535
Q93009	Q9Y4K3
Q6P2C8	Q9NPJ6
Q96B02	Q9Y675
P23276	Q01844
P24864	Q13309
O75306	Q92956
Q15843	Q16778
O76096	P98187
P51888	P98095
P20042	Q9GZT6
P35354	Q92905
P03886	P03891
Q16537	Q9Y698
O60739	P51668
O95433	Q9UJV9
Q9H7E9	Q9UMY1
O60383	P21673
P41236	Q8IWU2
P18146	Q9NS00
P68104	Q9Y6G3
P54253	Q92993
P08754	P35346
O60925	Q15287
P62993	Q8WUM4
P18621	P62917
O15524	Q5VWK5
P20618	P61421
P06753	Q9Y572
P14373	P61077
P18124	Q15653
P56545	Q9HC77
P35372	Q9HAV0
Q14738	Q9UBN1
P49815	P63104
Q96GM5	Q9P2D1
O75150	Q9BSJ1
O14770	Q13501
Q01638	Q9NWZ3
P08581	Q9H201
O60244	Q9NX70
O00238	Q9H5K3
Q16401	Q99460
P05412	P10144
693122	Q13315
P30519	Q5T3J3
P17612	Q16695
O60684	P62306
O15264	P28562
P27816	Q13424
O00212	Q92608
P05015	Q9HBE5
Q13068	Q8NEA9
P02458	P18084
Q15843	Q9Y4K3
O75153	Q9NYQ7
P62873	Q99677
O76071	Q4L180
P07948	Q6S5L8
P08572	P56199
P01241	Q8N5K1
P38936	Q9H334
Q5VTD9	Q7L4P6
O43683	O43684
O95786	Q99558
Q8IU57	Q969D9
P52292	Q401N2
Q14289	Q9ULZ2
O00716	O94805
O96017	Q15717
P56706	Q6FHJ7
P01178	P03372
P52799	P54764
Q13424	Q14524
Q13797	Q9Y478
P27540	Q15185
Q96JK9	Q99466
P02751	Q12857
P25205	Q96CS2
P08581	Q12913
P06400	Q00987
P11487	Q02763
O00231	Q15008
P29459	Q9UHF4
P60763	Q9Y3M8
O43293	Q96IZ0
O95433	P13569
O14640	P49407
Q13748	Q9Y572
P04150	Q92922
P16220	P49137
Q8IXI1	Q9Y3M8
P78527	Q00653
P09769	P42768
P23511	Q09472
Q15311	Q96ED9
P62140	Q06432
P33981	Q6WCQ1
Q969T4	Q99942
P49593	P56192
P38398	Q9GZX5
Q8TAX0	Q9UET6
P36578	Q02878
Q8WXE1	Q9BW66
P12004	P39748
O15372	Q9GZS1
Q96JJ7	Q9H3N1
Q99459	Q9BQG0
P16220	Q3B7T1
P60763	Q9NZN5
P29353	P58107
P0C0S8	Q9UKV0
P57077	Q8N5C8
P07910	Q8IWZ8
P09651	Q13268
P78352	Q9H204
P36873	Q02045
Q13526	Q9Y6Q9
Q01113	Q969D9
Q16548	Q96LC9
O14576	O43264
P06400	Q8WUI4
O60840	P30153
P08034	Q16625
O14744	Q9NTK5
A1A4Y4	Q00978
Q13363	Q9UKV0
P29466	Q9NZH6
Q13153	Q99592
P07948	Q07666
O00253	P54619
O15169	O75581
O95238	P10275
P08700	Q01344
Q71SY5	Q9BTT4
P61247	P62979
O76064	Q9BXI2
P63000	Q96F07
O77932	Q15024
P30291	P67870
P61225	Q59EK9
O75385	O95166
P48023	Q9Y5X1
P01584	Q00653
O00238	O75995
P15509	Q9UBD9
P32302	Q16663
406999	P43354
P04792	P10275
P17066	P20333
Q15834	Q8N302
P43243	Q13155
P04049	P61586
P15498	P78314
O76061	P35555
Q13185	Q8IWI9
P48357	Q9UHD0
Q5T3J3	Q8N2W9
O75821	P37840
P17612	P19429
Q9BTM9	Q9H1I8
O00391	Q9NRR5
Q13546	Q9BX69
Q04206	Q12983
P05014	Q6UXL0
P19174	Q99704
Q96B02	Q9NX47
P49715	P61626
O15162	P50995
P04183	Q9Y600
O60241	Q9Y566
Q13530	Q9H173
P55209	Q10586
P48544	P59768
Q8TCG1	Q9UQF2
P11171	P61457
P39023	P84022
P26368	P84103
P62324	Q96DU9
Q05639	Q9NYJ8
O14807	O95294
P0CG48	Q86Y01
P46094	P78423
P12643	Q14689
Q9H2G2	Q9Y2J2
Q15323	Q9NX58
P22694	Q8TEY5
O95831	Q16611
P01584	P29466
P06241	P78314
Q86Y13	Q9H832
Q13546	Q8TEL6
P45983	Q86UL8
Q16576	Q9UBB5
O75150	P49459
P82933	Q9NZQ3
O95786	P05161
P63096	Q14833
P31751	Q07352
P33176	Q14164
P15882	Q07890
Q9H9D4	Q9Y333
P59768	Q9UBY5
P01889	P15121
Q9BQ50	Q9NX70
P56537	Q96B36
O60266	P27482
Q9H2F5	Q9NV56
P30520	Q9H0Y0
P01106	Q09028
Q16620	Q92529
P60510	Q14738
Q92922	Q96GM5
O14543	P35568
P60953	Q8N1I0
P20248	Q05516
P35626	Q96RD2
P63104	Q9P2H0
Q16778	Q9BZK7
Q01105	Q9Y6K9
P24864	Q9NZC3
P09661	P62306
P16234	Q92914
Q96KG7	Q9NZM3
Q96B26	Q9Y3B2
P51685	Q15835
P02745	Q9H422
P36897	Q9H082
P37023	Q04771
B5ME96	P43405
Q15388	Q96C03
Q9NPA3	Q9UMX1
P63261	Q9BUA6
P12314	Q15759
P19793	Q71SY5
Q13554	Q8IWT1
Q13619	Q15291
P13798	P30480
O95155	Q99615
P05771	Q12879
O43504	Q9BVJ6
P42574	P78344
Q92878	Q9NYB0
Q13573	Q9H3U1
P45984	Q9HAV0
Q53T94	Q9GZS1
P35222	Q16827
Q13315	Q96BZ8
Q14627	Q8IZJ0
Q6UXL0	Q8IZI9
P15927	Q9BVJ6
P22694	P54709
Q9NWB1	Q9Y6R0
O95837	Q9NS75
P53539	Q13485
Q8TAB5	Q96L14
P35626	Q9H210
P46782	P62266
Q8N5C8	Q9Y4K3
P08107	P45983
P08758	Q04637
P05129	P63211
P02545	Q02156
Q14332	Q9NQ66
O15524	P35568
O60262	Q92806
P35241	P63261
O60733	P28482
P11171	P99999
O75251	Q86Y39
P51784	Q4VCS5
P01236	P10912
P23760	P56693
P04234	Q13422
O75376	Q9Y618
P51460	Q07666
Q04864	Q8NFZ5
Q9HCE7	Q9UII6
O00401	O14986
P22612	Q13131
P19957	Q9UNI1
P01106	Q14739
P0C5Z0	Q9Y5B9
O15344	Q9UJV3
P30457	Q93084
P63098	Q13002
P32121	Q8NGH7
P26373	P27635
P78347	Q9Y2Q3
P39023	P62888
P68366	Q13509
P04085	P35968
P61326	Q9H1J1
P50616	Q9C0C2
P01106	Q9HC56
P53350	Q9HAW4
P08138	P42338
P62841	P62847
Q96FJ2	Q9NSC5
Q9NTK5	Q9UHX1
P21912	Q99684
Q01196	Q09472
P68032	Q8NHR9
P38936	P46527
O94929	P63000
P47736	P78368
Q15759	Q16829
Q13485	Q96KC2
Q12888	Q13315
Q96RT7	Q9H853
P01243	Q02413
Q15759	Q8NER1
Q92754	Q99967
O75937	Q8IX12
P05141	P99999
P14784	P29597
A7E2V4	P54253
P15884	Q8WTT0
Q15788	Q9Y6Q9
Q13177	Q14697
Q13885	Q9NPQ8
Q04206	Q15369
Q9P2W3	Q9Y272
Q9H0D6	Q9HAU5
P35626	Q8NH02
P63211	Q9UBS5
Q15654	Q9Y4K3
Q9H160	Q9H7L9
P51153	Q13485
Q99933	Q9UNE7
Q14103	Q9Y6M1
P52333	P52630
O76096	P19525
P29353	P46940
Q04206	Q96RU7
P36897	Q9Y3F4
P48443	Q15596
P13725	P19235
P38405	Q8NGL3
P29590	Q15796
Q9UPY6	Q9UQB8
Q6P0Q8	Q92616
O43586	P62750
Q13571	Q9Y6I3
O75051	Q8IYU2
P00533	Q9P212
P25787	Q9BQ83
P12081	P46777
Q16849	Q9H254
P12882	Q9UIG0
P63104	Q13163
406883	P01116
P52272	Q13243
O95685	Q16816
Q05516	Q8TC92
P78527	Q9P2K8
P23508	P62993
P56746	P57739
P12956	P52294
P16104	Q13162
P62314	Q15428
P01889	Q06210
P23527	Q9UBN7
P36897	Q00532
P10275	P30304
P51812	Q16659
P17252	Q15361
O60238	P32456
P16473	Q14344
P29350	Q15116
Q9NR30	Q9UJM3
P38405	P47890
P05783	P10275
P06241	P16070
P08754	Q15147
Q01844	Q6PJW8
P26640	Q9UBN6
P18848	Q6UUV7
O14893	Q15287
Q9H2G2	Q9Y3S1
P04899	P25101
P25024	Q99616
P15923	P63208
Q05513	Q6R327
Q13547	Q9UKL0
Q13573	Q14978
P06899	P26927
P21815	P26012
O60921	O75943
O43169	P30480
Q16637	Q8N6T3
O15145	O15511
P31942	Q9UBW7
Q9H1Y0	Q9Y6Q1
O00463	P43489
Q8N1N4	Q9Y5S2
P10912	Q9HBE4
O95071	Q9BPZ3
Q49AN0	Q9UGJ0
Q12933	Q96B97
Q15303	Q8WYR1
Q6UWE0	Q9Y2X8
P49768	Q6UX71
P36871	Q13153
O00168	P13637
Q5UE93	Q7LC44
P13498	Q9Y5S8
P10720	P51685
Q15029	Q15287
O95983	Q9UPN9
P00736	P06681
P54257	Q13501
P22626	P55795
P16104	Q99879
P46379	Q15047
P00533	Q9UKW4
O14939	P11233
Q96RU3	Q9Y4D1
Q03164	Q8WXI3
O94955	Q9NP90
P15336	P31749
P05388	P61254
O76024	Q16659
P35626	Q8NH73
P0CG48	P21980
P30480	Q9NSE4
Q16543	Q99759
406952	P23458
P02768	P16871
P22681	Q99062
Q13535	Q6IBW4
P10301	Q14644
P09471	P14416
Q9C0J8	Q9P2I0
P20333	P55060
P17252	P61586
P37173	Q9UNH7
P01106	Q9NVI1
O14576	Q96G01
Q8IZP0	Q92569
P31689	Q15628
O00483	O95299
P61088	Q6PCD5
Q9BPU9	Q9Y283
A6NHL2	Q96NA2
P36897	Q9H5K3
P08754	P25101
P10912	P41159
P02647	P02751
Q96HC4	Q9UM73
P25054	Q69YQ0
P09382	P25445
P51991	Q00839
Q04323	Q13535
P48730	Q5SW24
Q13616	Q86XK2
P21359	Q07889
P07384	P10415
P09651	Q9UL18
P25815	P35579
O14788	O75448
P25024	P55774
P62993	Q9UJM3
P37275	Q13363
P32927	Q9UHD0
O60739	P62899
Q86Z14	Q9NSA1
P25942	Q9BS26
P09619	P23467
O94806	P12931
P47224	P61006
A4D0S4	P18564
O75365	P43246
Q14919	Q15642
51639	Q14164
O15552	Q9UBU3
P01876	Q9P2D8
P62955	Q14738
P42695	Q8IY92
P05067	P61812
P51692	Q9UL17
P31947	Q9Y2U5
P12814	P26232
P53779	P61224
P01891	Q93084
Q92569	Q9Y6W8
P17844	Q9Y572
Q13315	Q9UJ04
P00533	Q15147
P01106	Q14690
P24385	Q01094
P48023	Q09472
P61088	Q9H992
P80303	Q9Y6D5
O75376	P13631
P53667	Q9Y281
P12931	P29353
P01106	P20807
Q05397	Q8TDY2
P05412	Q8NHY2
P27816	Q9P0L2
Q13698	Q9P2W3
P51965	Q9ULK6
P33981	Q15418
Q99759	Q9NQP4
P29475	Q08AM6
P19174	P20810
P84095	Q92558
P01106	Q9UQ80
P21741	Q16659
P38405	Q6IFN5
P35914	Q9H324
Q8IWS0	Q9NX58
O75376	Q13263
O75352	Q15758
Q86UL8	Q8TEU7
Q15628	Q9NPH3
O95786	Q9H6S1
P51991	P61978
Q15047	Q5T3J3
P48551	Q9NPH9
P78362	Q9NWB6
P60866	P62241
O60341	Q9GZT6
Q16186	Q9Y5L4
P40225	P48357
O76093	P29317
O95819	P38646
Q7Z6B7	Q9Y6N7
P16220	P52655
P06239	Q9Y2R2
P20823	P43487
P62913	Q92901
O43513	Q9BWU1
P19105	Q86YV6
P01116	Q8WWW0
O60674	P13725
Q05519	Q8IX12
O75716	Q8N5Z5
P10721	P62993
P22681	P61981
Q8NI60	Q9Y5V3
Q99558	Q9UM73
P23919	Q99459
Q99417	Q9HCK5
P18146	Q14585
O43680	P61968
O15105	P15172
P02751	P26006
Q01814	Q15599
P84022	Q9NZH6
P16220	P32969
O15105	P36896
O75419	Q7L590
P01106	P13674
P22694	Q15759
P16220	Q86W47
O94855	Q9NQW1
P26045	P31947
O95977	P16220
P62306	Q15428
Q99459	Q9UJV9
Q3T906	Q9UJJ9
O14508	P08069
P28482	P67775
P53778	Q8WZA2
P38646	Q9H9G7
Q9Y3A3	Q9Y5L4
P09651	P98170
P02766	Q9UKR5
P24385	Q09028
Q92817	Q9HAU0
P53680	P57735
P01568	Q14626
P18146	Q15078
P25054	Q92997
O15198	Q03181
O95644	Q02556
P08631	P98077
P27986	Q96Q35
P51828	P59768
O14907	P25208
Q12962	Q16531
P35348	Q9Y210
P55211	Q96P09
Q99547	Q9UKY1
P02763	P17931
Q14966	Q9H0M0
P56703	Q14332
Q7Z2G1	Q96QV6
Q13936	Q9NPA1
A0JLT2	Q96C00
Q15642	Q9Y2W2
P04406	P20073
P11831	Q6SJ96
P22694	Q9H1R3
P01116	Q15759
28938	Q92973
P05129	Q8TAA9
P22681	P40238
Q14164	Q15365
P27348	Q7KZI7
Q8NFH3	Q96HA1
Q13432	Q8TF21
Q15047	Q9HC52
O75947	P56385
P62987	Q15796
O95602	Q9Y2S0
P12956	Q9P2K8
O15519	Q15393
P53803	Q9H9Y6
Q12962	Q86TJ2
P05000	P15509
P61201	Q9UNS2
P23396	P62847
O14512	P14784
Q7L5N1	Q96HD1
P63104	Q9H0B6
P28288	Q9BRX2
P20671	Q9UJW3
A7KAX9	P60953
P62993	Q13561
P35626	Q8NGE1
P22061	P62993
P10415	Q99570
Q03111	Q9HC52
Q13191	Q99962
P16333	P78368
Q13451	Q14164
P16220	Q14050
P15498	P68366
P54710	Q13237
P19838	Q01094
P22692	P52790
P48443	Q9Y6Q9
Q16629	Q8WXA9
Q8IX03	Q9NV70
O95931	P78364
P15311	Q8IZE3
P61247	Q9UKV8
Q13418	Q8N1F7
P00492	Q9Y4K3
P83436	Q96MW5
P55786	Q9Y4K3
P25787	Q9H1Y0
P31785	P62993
P35900	Q15834
Q13526	Q86YD1
P15260	Q9NPF7
P41091	P49770
P01112	P06753
P37275	P84022
P34741	Q03167
Q93097	Q9NPG1
Q13148	Q9UKY1
Q9H171	Q9UHX1
O60504	P61978
P09601	Q15717
Q9GZQ8	Q9UBC3
Q66LE6	Q8WWM7
Q01844	Q99623
Q13315	Q9NR33
O00483	O43674
P25116	P32298
Q16665	Q9UHD8
P09601	Q16665
O76096	P11802
P0CG48	Q13887
Q13315	Q9Y6E0
P29083	Q08117
Q93033	Q99963
Q99614	Q9P0V3
P48050	P50148
P35222	Q15172
Q5VTD9	Q86YS3
P08670	P49641
O15264	P63151
O14512	Q01344
Q00987	Q15303
Q14315	Q9UBF9
O75530	O75956
P01574	Q04864
P13612	P16144
Q14686	Q9C005
407018	Q12778
P51685	Q9H2A7
Q16665	Q9UN36
P30101	P35609
Q16659	Q9NWS0
P11362	P21860
P19438	Q9GZR1
P51668	P78317
P09912	P52630
P27707	Q13315
P35968	P46108
406952	Q01094
P17181	P29460
P51692	P52333
O14827	Q15788
P40337	P50395
Q9HBE4	Q9UHF4
P30480	Q9UNS2
P60709	Q00653
O75643	O95777
P22415	Q16539
O60563	Q4G0J3
P25025	Q07325
A0JLT2	Q96JH8
O60739	P62249
P33240	Q92993
P21796	Q9Y266
P37198	Q14653
P08514	P55268
P35442	P56199
Q86V86	Q92934
P12004	P54278
Q99459	Q9NYL9
P08670	Q14790
P51809	Q9UNK0
P78396	Q9BWD1
P01111	P22607
Q9HB71	Q9UKE5
P01889	Q9Y265
P61927	Q9NY93
P20226	Q04206
O95182	P03891
P06241	P30273
P12644	P36894
P30279	P55273
O75821	Q99613
P48643	Q8IZH2
P07437	Q01101
P62244	Q01844
P08631	P29353
P01568	P48357
P51148	Q9Y4K3
P31947	Q5EBL8
P04637	Q96L91
P11215	P17931
P05060	Q13085
O43524	Q9Y243
O14920	P07900
P38646	P63104
P84103	Q86U42
O95500	P56750
P42566	P55157
Q02833	Q7Z569
O94776	P04637
P55769	Q15029
Q53FE4	Q7L5N1
P31930	P62306
P49841	Q9Y4X0
A6ND36	P27348
P08631	Q92835
P24941	P30307
Q8N6T7	Q99708
P23527	Q92769
P63000	Q9P2F6
P31751	Q16543
P08581	Q13480
Q9NRI5	Q9UPN3
P24666	Q13177
P01566	P26951
O75461	Q9H2F5
P48061	P61073
Q8TF05	Q9NRI5
Q06124	Q92835
P08727	Q8IYI6
P17676	Q15306
O14788	Q16560
Q07817	Q96N67
Q13547	Q99684
P23258	P27986
O14950	Q15746
O60749	Q9UNH7
O60732	Q86YB7
P46108	P46109
P45973	Q13472
P25445	Q96IZ0
Q14697	Q6ZVL6
P35626	Q8NGS0
Q7L7L0	Q9UBN7
P25205	Q13177
Q13002	Q6UWE0
P45973	Q9C0K0
P10275	Q92993
O15520	Q07889
P01106	Q99720
P60228	Q9UBQ5
P18075	P36894
P61073	Q8NHW4
Q13255	Q99490
O14733	O15519
P54253	Q8IWZ3
P11802	P28749
P46782	Q99558
O60759	Q15438
O75689	P41743
O60674	P01562
P12429	Q96ID5
O60566	P0CG48
P05556	Q14315
Q12933	Q8WWZ3
P19105	Q9UKE5
Q05193	Q9Y5X1
Q09028	Q4LE39
P01106	P42566
P49757	Q8TBB1
Q8WXS5	Q969Q6
O95644	P53779
Q16584	Q9UPT6
O15379	Q13227
406947	Q14164
O15534	Q49AN0
Q13472	Q9UER7
442917	O95980
O60880	P06127
P41134	P55036
P15976	P28482
P30876	P52434
Q13263	Q13315
P12931	P33151
O15360	Q6STE5
P40337	Q15286
Q13651	Q9ULV8
O95859	Q00604
P02778	P41597
O00755	P56704
P60842	P63104
P01106	Q99417
P18146	Q06609
P01034	P07858
P40763	Q9UGJ0
P55160	Q7L576
Q13315	Q9UBU7
O00232	P01243
P25789	Q9Y4K3
O14980	P11388
P42331	Q92730
P42684	P60763
