#node1	node2
P22695	P31930
P55010	Q14152
P25963	P29475
P01241	P11177
P13569	Q9NZB2
O00232	O75832
P35222	Q16827
P26368	Q01081
P30480	Q96AG4
P04626	Q8TEW6
O75326	Q9H2G2
O14627	Q99626
O95905	P63208
P55345	Q14686
P11171	P42704
P07947	P42336
407047	Q9UKL0
P50150	Q00722
Q13315	Q15149
P49238	P52333
Q9UNM6	Q9Y5K5
P50914	P62891
P00488	P02679
P31751	Q14738
P30101	Q13586
Q96CV9	Q9Y4K3
P24539	Q14197
P39748	Q96AY2
P20671	Q96A08
Q53EL6	Q9Y297
Q13393	Q8WYR1
P84996	Q13255
P18146	P60002
Q16566	Q8N5S9
406991	P60484
P04183	Q15652
A0JLT2	Q9BQ39
P16220	P62140
P51654	Q93097
P02545	Q99469
O15239	P03891
O00459	P08754
P18146	P46059
P61927	Q92901
P11229	P62873
Q14164	Q14657
P49917	Q9H9Q4
P39023	P42766
P01106	Q8TEX9
P12980	Q9UBP8
P34932	Q9H816
Q9BRK4	Q9P0T4
P02545	P16104
Q5T3J3	Q9H4M7
O00303	P23508
P62140	Q13237
P62158	Q9UHD2
P01100	P19388
O75626	P59046
P17301	P63261
P07737	P60709
P57087	Q07157
P68402	Q15102
Q16539	Q9NQU5
P38398	Q96RL1
P60900	Q00987
P53350	Q7L590
O75381	P22307
9757	Q9H2G2
P61247	Q6VMQ6
Q12772	Q13643
P04406	Q99459
P01138	P35968
P06493	P31947
P07948	Q92529
O75925	Q99856
O43921	P00533
Q05516	Q12933
Q92900	Q9UI30
P12882	Q9UIG0
P06899	P51610
P28749	Q96QB1
P08238	Q13541
P16152	P30480
O60840	P09471
P21675	Q16548
O14974	O75116
P51686	P55773
P45985	Q13233
P35968	P49767
Q92731	Q9NPJ4
Q13526	Q9UKT4
P78527	Q15628
P15498	Q13191
P05412	P84022
P62805	Q16695
P04264	P19438
O43143	P31946
P60709	Q02045
O15085	P62993
P01106	Q12802
P27348	P55851
O15467	P46094
O95985	Q9UBX5
P15382	P17612
P40933	Q969J5
P42771	Q00987
P21796	Q13268
Q9H9Y6	Q9P1U0
P62877	Q7Z6M2
O14641	O43395
O43353	P04049
P08514	P12109
P55072	Q86TM6
P02746	Q07954
Q9NPF5	Q9NXR8
P31946	Q9BQA1
P12544	P26583
O14492	P09619
P08235	P16220
P26012	P49023
Q13427	Q15365
406884	P30304
P05386	P62829
P24666	Q9BYC9
P35968	Q9NQ66
Q9BSL1	Q9ULC4
B2RD01	P40425
P23508	P49720
O95182	Q9P0J0
P17676	P31513
Q7L7L0	Q9UQL6
P10721	Q13191
P0CG47	Q16621
A6NIT4	P15260
P10415	P63151
P49841	P63104
P16885	Q16288
O95835	Q15942
P14678	P62304
Q9BPW8	Q9HA65
Q99459	Q9HBI1
P14678	Q15029
Q93062	Q9BTL3
O95257	Q15910
Q13158	Q9GZR7
P28702	Q9NPJ6
O60784	Q14919
P11171	Q9BRA2
P67809	Q9UL18
P02775	P16871
P62158	Q9H7J1
P04279	P22735
Q92793	Q9UQM7
Q9H1C0	Q9P2W3
Q15788	Q7Z494
Q9BT78	Q9Y4E8
O95400	P26368
O60925	Q9H9A7
Q15561	Q9UJU2
Q9UKK9	Q9Y478
P17858	Q01201
P02745	P26022
P62805	Q9UER7
Q9NUP1	Q9UL45
P62987	Q13155
P59768	Q92569
P10242	Q13813
P26368	P52272
P62987	Q86WV6
P11387	P51991
O75530	Q9UBC3
Q12874	Q9UET6
Q13315	Q9NUA8
P07437	Q99459
P46092	P47992
P30291	P31749
Q53SF7	Q9BY11
Q02040	Q9Y2I6
Q99689	Q9Y3D7
O75436	Q9NRG4
Q15149	Q9H0H5
P13612	P24821
P62750	P83881
Q15942	Q9H422
O00339	Q01955
P60896	Q5JVF3
P43146	P46783
P08253	P08572
Q16531	Q9BT78
O14654	Q8WYR1
P50914	Q13118
O75970	Q9NSI5
P35579	Q9Y6K9
O75056	Q14247
O00401	P17706
P62891	Q02543
A5YKK6	Q13573
O43150	P12931
P31689	Q12809
P21675	P28360
P10275	P10606
O15083	Q13136
P04085	P17948
Q92609	Q9UBQ0
P26641	Q7L5D6
P28482	Q07889
P16104	P56524
P11234	Q96KP1
P07101	P63104
P54619	Q9Y376
P20936	Q96EY1
Q16539	Q9BRR9
P30556	Q9Y210
Q7Z6L1	Q9Y2L5
P51531	Q86U86
574515	O95238
P14618	P62993
P35498	P62873
O75478	Q96ES7
P36897	Q9Y6J8
P62256	Q96GF1
O75694	O95405
O95704	Q8NEU8
P51149	Q9HBG4
O00487	Q15008
Q15714	Q9Y5M8
P78545	Q9Y266
Q13151	Q13247
O15131	P55060
O00193	Q9NV58
P22455	Q9HAU4
P00519	Q5VZ18
P14866	Q05519
P35222	Q9NPG1
P15153	Q9BZ29
O75925	P48436
O43915	P16234
O95402	P24928
P32302	P43250
O95402	Q9UHV7
Q15014	Q9Y605
P59998	Q07890
O00221	Q92974
P38405	Q8NGD0
P62891	Q07021
P48436	P84022
P0CAP2	Q8NEV4
P12757	P23142
P43364	Q68CQ4
P14618	P22612
P42677	P62701
Q13535	Q9UHB6
P31785	P42224
O60739	Q01469
O60266	Q5JWF2
P51817	Q9NPA1
P35998	P62979
P11387	Q6P2Q9
P50148	Q92997
O15239	O95178
P38405	Q15612
P0DJD0	P63165
P31150	P62820
O95782	Q06124
P01236	P42229
P06241	Q9NZQ3
O14543	Q8IU57
O95139	O95298
P27986	Q9BYB0
Q14192	Q9UHX1
O14802	P53803
P09919	Q9HC73
O15264	O75015
28881	Q13323
P05787	Q86SQ4
P31943	Q01130
P51841	Q9UMX6
P21246	Q9Y6N8
O60258	P16234
P20073	Q96FN4
P51686	P78423
P08253	Q9HBY0
P62306	P62314
O15131	P13716
Q8WYH8	Q9BPY3
Q15291	Q6DRA6
P36956	P63279
P49662	Q8N1F7
P24522	Q96GM5
P78330	P84090
P16050	Q15365
Q01668	Q13555
P05387	Q9UQ80
P68133	Q9Y4A5
Q53EZ4	Q99816
O00571	Q00005
Q13017	Q96L33
P16220	Q8N752
P36896	P55103
P62875	P62877
P28482	Q9HAV0
P29372	P54727
P63244	Q9BRX9
P32121	Q6IEV9
P19174	Q13588
Q9BVK8	Q9P2A4
P04628	Q9ULW2
P0CG48	P62987
O43924	Q92834
O75478	Q9NS73
P41567	P55884
P63000	Q12933
P18084	Q9HD67
P24723	Q9NYF0
O14867	O15525
P83731	Q9UNX3
Q92841	Q9BWF3
Q13535	Q9P2K6
P32121	Q8NGN5
P17612	P54289
P17301	Q9Y490
Q92793	Q92830
P05112	P16871
P50395	P56537
P22626	P62993
P31749	P42338
Q6NXE6	Q9BUV8
P16499	P51160
P33778	Q93077
P35548	Q96T58
P24278	Q12933
Q01970	Q9HAV0
O60674	P18031
O00329	P43405
P49321	P62330
O00463	P42336
O15067	P01889
P14625	Q14573
P05106	P08123
O43683	Q13257
P33993	P49736
P63165	Q13472
P35226	Q9HC52
P07948	P19174
O75380	O75489
P84090	Q04724
Q13315	Q6PKG0
P57678	Q8TEQ6
O60674	P32297
Q13315	Q8IZ07
P00533	P51451
O15131	P36957
P26992	P42702
P21796	Q8N9P6
Q13501	Q96GM8
O00459	Q9UN42
Q14802	Q9NXK8
P22694	Q02930
P33991	P33992
P01106	P12821
P12268	Q14164
Q04759	Q5JVS0
Q9UJX6	Q9UNH5
O76003	Q70Z53
P12956	P27695
P08700	P48551
P01571	Q9HC73
O14807	P05129
P52952	P63165
O60508	Q15796
P28908	Q12933
P43364	Q7Z614
P23246	Q99459
Q13042	Q9UJX3
O75937	Q14103
P63165	Q96GM8
O95685	Q9UQK1
5512	Q16821
79948	P46379
Q9H0F5	Q9H8Y8
Q15797	Q9Y692
O00716	Q92925
P0CG47	P41226
O43474	Q12778
Q12873	Q9NX55
P32121	P51685
P49768	Q9NZ42
O75970	O95832
P53778	Q00005
P17252	P35568
P26006	Q16787
Q9BSJ2	Q9H853
P36402	Q09472
Q14457	Q8NEB9
P32121	Q8NGM9
O95166	Q8TD19
Q8IZC4	Q9BY11
O75529	O94864
Q16891	Q96AE4
O95166	O95210
P0CAP1	Q13574
P24043	Q496J9
P25786	Q9BQ83
Q07666	Q13882
P11171	Q9NP97
P49207	Q02543
P10145	Q16570
O15519	Q09472
O15111	P35568
P10415	Q8IVG9
P02795	P04278
Q12933	Q9P2J5
P35606	Q9UKE5
Q8WV22	Q96MG7
P46108	Q9UN73
O00221	P41252
P33993	Q13416
P24534	Q05639
P68104	Q9UKV8
O43913	Q99459
P27986	Q9NZM4
P04406	P63104
P05129	P63261
P02776	P10124
406907	P51159
P13569	P53618
P42568	Q14566
Q15287	Q9H307
P08107	P27348
P06241	Q13588
O14512	P35568
P20963	P43403
O15530	P48736
O00221	P08107
P26599	P55795
Q13555	Q14643
O43474	P04637
O15524	P62993
P51668	Q9ULK6
P04899	P28566
O75365	Q5VYK3
Q96B02	Q9Y675
P00519	Q03135
O60814	P04406
P10721	P52797
P26368	P98175
O43559	P62993
O60359	P30559
P28221	Q9HAV0
Q92905	Q99828
P57087	Q96QZ7
P16234	Q92529
Q8IU54	Q9UHF4
P05198	P17252
P19838	P63261
O14543	P48357
O60861	P55160
Q00013	Q9Y2J4
P16402	Q13185
O15085	Q6AI08
O95759	P35222
O60496	P20936
P04626	P12830
Q99459	Q9UBF2
O60503	Q9NZT1
O15551	O95471
P19438	Q13797
P16520	Q9UBY5
P16234	Q13191
P51955	Q9H254
P26010	P35443
P01889	P61160
P38936	Q86U86
O43237	Q9NRD5
P26006	Q9HBI0
P12956	Q9NP87
P25024	Q9Y258
Q92769	Q96T58
P27986	Q13094
P49798	P63096
P15559	Q8NHM5
P25963	P34931
Q8NE71	Q99459
O15399	P05129
P0CG48	Q96B97
Q8NFM4	Q9UK08
O60331	Q13464
P47813	P62826
P61266	Q15836
P02776	P46092
O75791	Q13094
P33993	Q05086
P43364	Q9UNH6
O95999	Q9Y6K9
P06241	Q14185
Q92995	Q9BWH2
O60711	P10275
P01137	P02458
O95696	Q9P2H0
O75508	Q9UDY2
O43918	Q13263
P17568	Q86Y39
P35626	Q8NGG6
P56715	Q9GZT8
O95049	P56746
P62263	P62847
P63098	Q9UJX3
Q8N205	Q9UJ70
Q13315	Q9ULD9
P48039	P61026
Q96Q07	Q9P0U4
P04049	Q13362
O43390	Q08211
Q13509	Q969X0
P00558	P12004
P12980	Q9UK59
P01303	Q92847
P51617	Q99558
P28715	P78549
O75400	P61981
Q13315	Q15459
Q12988	Q9UJY1
P21860	Q9Y6I3
P07196	Q92574
Q9NWV8	Q9NXR7
O14493	P04278
P29400	P38936
P41743	Q96L34
P26441	P31785
P38398	Q9NRH3
P23141	P58062
P10071	Q9ULK4
P02792	Q12962
P41235	Q13503
P38936	P51693
P51124	Q12931
P43146	P63173
P63000	Q52LW3
P05000	Q13261
Q02045	Q13464
P19793	P20749
P01106	Q07021
Q13615	Q9Y3B2
2310	P04040
P04150	Q99933
Q96M83	Q9UBU7
P24534	Q14240
P61604	Q92956
O43516	P61160
O15392	P07900
P01106	Q96L91
O75143	Q8NEB9
P04004	P08514
Q7L190	Q7Z7J5
P21673	Q9Y2A0
Q8WWI5	Q9Y6H6
O94885	P31947
P47992	P51677
P29350	Q01113
O00762	O95067
Q9BTT4	Q9Y2X0
P26599	Q13243
Q9UI30	Q9Y478
Q12926	Q13315
406937	P15941
P20340	P82094
P32243	Q15475
P14415	P27361
Q96RT1	Q9BTT6
P10147	P46092
P0CG47	P36542
P63096	Q14416
P31749	P31947
O95471	P56747
P11388	P23511
Q96S55	Q9H0E2
O14775	P22694
Q9NQ66	Q9UP38
O95084	P18146
P61952	Q9H1C0
O00471	Q9Y6H1
P29350	Q02556
P26045	P31946
Q9BZJ6	Q9H2G2
P12956	Q14687
O00571	Q9BYX4
P22392	P54725
P52564	Q99759
P48058	P51817
P03372	Q5T9C2
P15880	Q9H4L4
P23760	Q9H2G2
P01024	P01031
P21980	P84022
Q9NVW2	Q9UBR4
Q05513	Q16236
P11940	Q14106
P10826	P49715
P62249	P62847
Q9GZY0	Q9NPJ8
P46821	Q9H492
P36956	P49327
P30050	P62987
P00519	Q14511
O43293	P10275
P04406	P10599
Q07021	Q13247
P01570	Q969J5
P11216	P62158
P07996	Q13797
Q16659	Q9NWS0
Q3MJ16	Q5JWF2
P21333	P49407
P47914	Q02543
P13645	Q07157
P53680	Q96CW1
P14921	P20226
P19022	Q15256
P68363	Q9UGJ1
P06241	Q13111
O95166	Q9H492
Q13813	Q9Y572
O95467	Q03431
O94927	Q9NVX0
P41227	Q9NTK1
P15884	Q02556
O43182	P84095
P54257	Q9NQZ2
P42345	P85299
Q16612	Q96ID5
Q96N46	Q9UQ35
P38936	Q9UK53
O75791	P63244
P54259	Q9H2X0
O43541	Q99717
Q99880	Q9UKV0
P01100	Q96EB6
P07900	P47897
P56134	Q92692
O15530	Q05513
Q9BXW9	Q9NPI8
Q14566	Q14683
Q07021	Q9HAN9
O00305	P30153
P62837	Q13064
P08069	Q9Y4K3
P62875	Q9Y250
P19404	Q9HB58
P61077	Q9NQW7
P05452	Q99962
O75716	P67870
P0C5Y9	Q8IYW5
P38405	Q8NGA5
Q00653	Q96PG8
P46527	P54619
P04637	P09884
P51668	Q96A37
Q8IY92	Q9BTT6
P01375	Q05215
P21246	P23467
O15264	Q9P2W3
P15311	P40337
P20042	Q14194
P30450	Q07000
P04183	P05452
O14576	Q9BQE3
P01106	Q14204
O14775	P53779
Q03518	Q03519
Q68CP9	Q9UJX2
P06746	Q99638
P60709	Q96A32
Q15759	Q9UK08
O95166	Q9UQL6
P08172	P50150
O95837	P47901
O43615	Q99595
Q15819	Q8ND25
P62877	Q8NI29
P62879	P63092
Q15554	Q9NYB0
P0CG48	Q14164
Q13546	Q9BX69
Q86XI6	Q9Y243
O00217	P03886
P05109	Q99759
P08588	Q13424
P63104	Q14C86
P38398	Q13085
Q13555	Q8IWT1
P04899	P63211
Q6P2C8	Q9NWA0
O75964	Q15714
P18754	Q13432
O60671	P06746
Q15848	Q86V24
Q13257	Q8NHZ8
O95267	Q13574
P05019	P21802
P51148	P51149
P62987	Q8IVH8
P43405	Q8NET5
P29466	P60174
P29353	P46109
P32121	Q8NGT2
P46777	Q9UNX3
P49023	Q14155
P01127	P08138
Q01082	Q96KM6
P22626	Q86V81
P08581	P27986
P40429	P50914
O15119	Q9H0E2
O00499	O95219
P05109	Q8IY92
O95402	Q71SY5
A6NHL2	O43237
Q16659	Q9UJX4
P50151	Q9Y272
P62879	Q08828
P06756	Q9Y4G6
P07766	Q8TE68
P42702	Q13191
O60244	P52630
P52630	Q8N2W9
Q02543	Q9Y3U8
P19012	Q9BT92
Q15788	Q99873
Q13263	Q96PG8
P08173	Q9P2W3
P51451	Q02548
O95741	Q13526
P05556	Q12929
P28482	Q07021
O43175	P62993
Q14197	Q96TA2
P03891	P56556
O60232	Q99873
P01111	Q13554
O14933	O43164
P09603	P21802
O15520	P08069
O00505	O15151
P67809	Q08211
P19438	Q14790
P17301	P29350
P27986	P31785
P22087	Q9NY93
O43320	P06213
O14654	O15524
P01574	Q14626
P49716	Q9H819
Q13191	Q9Y371
Q13573	Q9UNF1
O43819	P01106
P26441	P40337
P14416	P62879
Q9C0J8	Q9NP77
P61254	P62829
Q12778	Q96EB6
P01023	P01127
P01008	P03951
O60359	Q9Y2T4
Q9UBE8	Q9UJU2
Q15653	Q99759
O95843	Q02846
P01106	P25788
P35626	P61073
Q13573	Q15459
O75529	Q12962
P0CG48	Q9Y4E8
Q12772	Q13438
O75928	P40763
Q13748	Q92844
O75400	Q01081
P82979	Q13838
O96000	P51970
P52815	Q9NW97
P16520	Q9Y272
O43670	O75554
P06239	Q92569
O43586	P00519
P07998	P30101
A0JLT2	P19387
P19387	P53803
Q8TEM1	Q92621
Q9HC24	Q9P0S3
P22612	Q32MK0
P14616	P42336
P49916	Q02539
P06734	Q06330
P08253	Q9Y5S8
P01889	Q96QK1
Q15287	Q8IX12
Q01201	Q12824
P32121	P51677
P01019	P40763
P09693	P42336
P04792	P62333
O00401	Q9Y5X1
P12956	Q96FF9
P01562	Q09472
Q10586	Q14683
P06400	Q13574
P00746	P01024
O14662	Q05209
P42338	P42702
O43175	Q9Y478
P12004	Q9UGP5
P25208	P32519
Q9HCM4	Q9Y478
O75417	Q9UBZ9
P24864	P30291
P20333	P53618
P62875	Q9P0M6
P46776	P49207
P13569	Q9H3V2
Q16531	Q9NZJ0
Q01638	Q9Y4K3
P14784	P43405
P00519	Q13444
P61224	Q8WYR1
P12004	P23508
Q15759	Q9BQI3
P08575	P09619
P61586	Q12774
P24844	Q9H1R3
P05556	Q16363
Q6ZMZ0	Q9NWZ5
P49841	Q8N4C6
Q13362	Q13522
P06239	Q12959
P30466	P43626
P61586	Q13393
O95865	Q9NYL2
O14777	Q9P1Z2
P36578	Q9UNX3
P23497	P29590
P40313	Q9UK53
P42568	Q9UHB7
P01569	P40238
P78364	Q9HC52
P38405	Q8NG92
P51686	Q16627
Q8WVM8	Q9H0D6
B5ME19	P20042
P46778	P61353
P04049	Q9Y243
Q13415	Q9UJX2
A5YKK6	P19793
O95140	Q9BT92
P11142	Q9UNE7
P32121	Q03167
Q5VZM2	Q6IAA8
O14733	O96013
P28482	P50607
P01889	P49189
P00748	P03952
P11362	P49765
Q13332	Q9Y3A3
P29401	P63104
O43915	P22455
O75563	P06241
P10275	P51843
P49642	P62979
P15090	P37231
O95391	O95816
O14641	Q8IYF1
P83916	Q99877
P18827	P21246
P20226	Q9NVP2
O95067	Q13952
P23759	Q15788
O96020	Q00534
P08238	Q9Y572
P16144	Q8IZC6
P28069	P37231
P22607	Q96P48
Q13573	Q99832
P50454	P62993
Q9UNF1	Q9Y5J5
O15315	P62805
Q15796	Q5XPI4
O75909	Q7Z6G3
P19525	Q9HCE1
Q14247	Q9ULH1
P62633	Q99848
P54289	Q13557
O60674	P48357
P62256	Q9Y252
P16401	Q8N257
P01106	Q9UKN8
P32881	Q9HC73
P16452	Q99684
P01106	Q9UQ80
O14641	Q86T65
Q9HBH0	Q9Y3M8
P06241	P41240
P27694	Q13535
P35968	Q9HCT0
O60739	Q15819
P61626	Q8NEV4
O75461	Q99708
P51532	Q13127
Q13561	Q96G01
O75832	P61289
O60828	P42858
P15104	Q15653
Q99743	Q9BUZ4
P09960	Q14164
Q6W2J9	Q96A23
406901	Q9H0U4
P67870	Q05513
O60674	P15260
P46100	Q9P2H0
P61619	Q15714
P00505	P04406
P46527	P62826
O75448	Q71F56
P17612	P49841
P63261	Q8NHR9
P33897	P40855
P43657	P63211
P13987	Q9UKW4
Q15797	Q9UF11
P08069	P11487
P49841	Q9UKY1
Q06190	Q9NY47
O43491	P61981
P06241	P29597
P27986	P46531
O95260	P40337
P18146	P27797
P54253	Q9UBE8
P53778	Q13163
P33993	Q9Y5S9
P07108	P49841
Q15306	Q8IUX4
O75821	O75822
Q9BQY4	Q9BRG1
P0C1Z6	Q96CJ1
Q13547	Q8NHZ7
P30153	P57058
O14818	P22392
P21709	Q8N5V2
P31946	P62258
Q9UKP3	Q9Y2Z0
P25205	P78527
O95619	Q9GZN1
P32248	Q8WTQ7
O94906	Q8WWY3
O00212	P01112
Q14194	Q9Y3A3
P05412	P60568
O00501	Q96B33
P16871	P41159
P46783	Q01201
P16070	Q9H9S0
O14733	P45983
Q15256	Q15759
P53779	Q15750
O94817	Q9H1Y0
P54646	Q53ET0
P19474	Q9GZT8
P11171	P40939
P27635	P36578
P18564	P24043
P04908	Q5QNW6
P50591	Q13568
P28340	P37173
O00273	P61981
P26599	Q07955
P05230	Q99584
Q07890	Q9UJM3
P42261	P49840
P09012	P26368
P05388	P61254
Q15717	Q9UGJ0
P08581	Q6S5L8
P62304	P62306
P05107	Q9UBP9
P62917	Q11203
O43683	P51812
P23508	P46926
P38405	Q8NGP0
P26373	P61353
P29992	P35368
P26012	Q17RW2
C9JDP6	O95049
P51991	Q14103
P08195	P62330
P15336	P25490
P61952	Q9HBW0
P18146	Q14761
Q00653	Q14164
P63000	Q9Y2A7
P48736	Q08881
P52333	Q969J5
Q13554	Q14934
P61981	Q15029
P08107	P09874
P51817	Q92793
Q13247	Q86U42
P26641	Q8IXM3
P22087	Q8IZL8
P78396	Q13416
O14641	Q9NZC7
Q15796	Q5JVF3
Q01844	Q9Y676
P48643	Q99459
P09919	Q13261
P31751	P49137
P08700	Q07812
Q5VZP5	Q9Y4K3
O60762	P01106
P18146	Q96BY2
O15259	O75369
P63096	Q9HAV0
P01106	Q9NVI1
P21796	P33176
O60216	P53350
Q05397	Q92752
P48169	P60520
P22392	P39019
P24666	Q13177
Q14194	Q9BX70
P63208	Q02224
P15311	P19634
P01106	Q96KJ9
P62253	Q9BYM8
Q86WN2	Q8N6P7
P31946	Q14739
P35609	P46777
O43427	P49841
O75446	P51610
P28324	P28482
P62495	Q8IYD1
Q86YR5	Q9H492
P01889	P28331
P08581	Q9NP95
Q8IZ83	Q9BRP4
P10914	P13501
P68133	Q92993
P01106	P11274
P62837	Q9BZY9
P04271	Q00987
Q8WYR1	Q9NSC5
P52272	Q92844
P46734	Q13573
P05060	P61224
O14964	Q8IYI6
O15145	Q99873
P04406	Q13077
P08648	Q92752
P07437	P43403
O95411	Q15287
O95622	P22694
P04839	P14780
Q01094	Q7L590
Q99729	Q9UKA9
P31153	Q9GZN1
P30480	P61160
P08754	P61952
Q9P031	Q9P286
P62714	Q8WXS5
O00305	Q66LE6
O14939	Q12967
P61978	Q15366
Q8IXH7	Q9H3P2
Q13485	Q8TEW0
O75376	Q14995
P51959	Q15257
P51617	Q13526
P40145	P59768
P17844	Q9UNE7
P09619	Q15262
P08246	Q9P2S5
O00305	Q13557
O95182	P51970
P52735	Q07890
P01241	Q01113
P01730	Q9NZD8
O94761	P04637
P29353	P36542
P17081	Q5JSL3
O95619	Q99459
P07305	Q9UHY7
Q15038	Q9NRR5
P15248	Q14626
O15360	Q9NVI1
O75044	P61981
O43318	P38646
O95967	Q9UMX0
26012	P62826
P78371	Q9H0Y0
O00459	P00533
P11217	Q9UKS6
P60866	P62249
P84022	Q16254
O15164	P42345
406937	Q16658
O14640	Q99755
P27986	P54709
P51665	Q06323
Q13315	Q9UKK9
O00238	P12643
P26006	P49023
P62258	Q9P0V3
P16220	Q8TB45
O60343	P31749
P62328	Q9BPY3
P31751	P45983
P02462	P08514
Q8IXI1	Q9NQU5
O94805	Q86U86
Q5VZM2	Q9UHA4
Q9ULH1	Q9Y5X1
P55211	Q96C19
P10276	P48443
Q13315	Q6ZWJ1
P25440	Q15906
P01148	P30968
P21802	Q92913
Q99623	Q9UET6
406953	P03372
P27986	Q8NFW9
O14715	P63165
P61201	Q14164
P02745	P02746
P25208	Q01094
P57678	Q9UHI6
Q02556	Q9Y4K3
Q8IYS0	Q9UGN5
Q7Z434	Q9BYX4
O75970	Q9H205
P23396	Q04206
O15552	Q9UBU3
P36897	Q9UNH7
Q01094	Q96A56
P46937	Q66LE6
P26373	Q13573
P61981	Q9Y4H2
P08581	P23467
P19174	P43405
Q08209	Q9NYG5
P10415	P51572
P23508	P33993
P50570	Q99832
Q96MF7	Q99598
P01571	P14784
Q92786	Q99684
P17706	P60953
Q15916	Q9Y618
P00519	P11230
407018	O00628
Q92956	Q9P031
O95631	P23229
P04183	Q9UKR5
Q13191	Q9UKW4
P05109	Q9H0B6
B0I1T2	P01106
O95989	Q71U36
P42702	Q9GZX6
P05161	P14316
Q96B02	Q9HCM9
O15525	Q9NR55
P17252	P63211
P07550	P62993
O95256	Q13478
P42574	Q07817
P45985	P78527
Q13557	Q4G163
P60763	Q96BY6
P20936	P54762
P40933	Q01344
P63092	Q9BWD1
P40222	Q9UHD2
Q09472	Q96JK9
P06401	Q8WYK2
P02489	P43320
Q13574	Q16659
O43674	O75438
Q9H171	Q9UET6
O15230	Q9BSF8
P31995	Q8IYS5
P04637	Q13568
P31749	Q53GL0
P35368	Q9Y210
Q04917	Q9BZL6
P01100	P01112
Q8NAF0	Q9NRH1
P14635	Q99442
P01889	P31949
P98082	Q5SW96
O43318	P51610
P08172	Q8WYR1
Q14164	Q2I0M4
O00144	O14905
O95180	Q9Y2W7
P05231	P13725
P01889	Q9Y5L4
Q13573	Q14683
P29590	P40763
Q8WX92	Q8WXU2
P23763	Q12846
P35568	P45983
P78545	Q99996
Q16539	Q9Y463
P32246	P32298
P35637	Q9H3D4
Q8NB91	Q9NW38
Q15428	Q8N302
O14948	P19484
P68431	Q9BY66
O95467	P21462
Q9P1Z2	Q9UJU2
Q5VTD9	Q9UJV3
P62318	Q9H840
P61088	Q86YT6
O75056	P31431
P0DJD1	P61956
P25398	P62241
Q496Y0	Q9HCE7
P01100	P01111
P32302	Q16663
P07858	Q9BPY3
Q13315	Q9UPP5
P68366	Q9UBN7
P04040	Q12778
P53778	Q66LE6
O15123	P29317
P10767	P35968
Q15645	Q8TBB1
P31689	P49703
P10275	P12956
P35227	Q8IXK0
P56134	Q9NVJ2
O14931	P20963
Q13535	Q6IBW4
P05412	Q16539
P25098	Q14832
P62249	Q9H1Y0
O00629	O95402
P52333	Q8N6P7
Q8IUC6	Q9BUZ4
Q93062	Q9BQY4
P15498	P60763
P30480	Q8TAF3
P14625	Q00597
P02768	Q9UNY5
P31947	Q6NUK4
O95067	P41002
Q02809	Q99759
O75528	Q9Y6J9
P35626	Q8NGP2
O43927	P32302
P54619	Q49AN0
Q16531	Q9H7D7
A8MTJ3	P59537
P07550	Q5JWF2
P09382	P63104
P63098	Q96LZ3
Q16513	Q9H492
O43684	Q9BS18
O00505	Q9Y466
P08172	Q9HAV0
P07437	Q99836
O14715	P63279
Q8TC12	Q9HCK4
P07996	P53708
P46527	Q9UGJ0
P46776	P62987
O14939	P43405
P30939	Q9UBI6
P24864	Q9H1A4
O75298	P18146
Q5UIP0	Q9UGL9
Q96BH1	Q96LR5
O96020	P63208
P28221	Q9P2W3
O75914	P84095
O75943	Q8WXE1
Q07890	Q5VWQ8
P14678	Q9UKR5
O60264	P01106
O00459	Q13393
Q5TA45	Q99750
P27986	Q9Y6W8
A5PKW4	P0CG48
P43628	Q31612
P13612	Q13683
P17948	Q9NR46
P10276	Q9NPJ4
P56524	Q16665
O75925	P10275
P35626	Q9GZM6
P21333	P35462
P05129	Q9NRD5
Q8TDY2	Q92574
O75533	Q9UHX1
P10109	P99999
Q14213	Q99750
Q13387	Q15811
Q15428	Q9Y6A4
Q16394	Q92882
P20333	P63173
O75525	Q9H9D4
407007	P03372
Q5JY77	Q92734
P17844	P52272
P62993	Q9ULD4
Q13936	Q15173
P40145	Q13554
O43353	Q13077
O14964	Q13287
P33552	Q9Y3Q8
P12956	Q15102
Q9BTC0	Q9H0M0
Q12906	Q15428
P18146	Q9Y4C1
P15036	Q99684
Q96B70	Q99459
P13987	Q13191
P14649	P62136
P32121	Q96RA2
P0CG48	Q9UNA4
O14965	P04198
P35968	Q9NP31
P60983	Q14164
Q8IZC7	Q99750
P41220	Q9P2D0
Q04759	Q9GZQ8
P28566	Q9UBI6
P03372	P38398
P42338	Q8TCU6
P17301	P23229
Q01860	Q5T230
P28482	P53355
P32121	Q8NGP2
O15018	P01034
Q00653	Q9UKB1
P27986	Q9Y2D5
P21781	P29317
P16520	P28566
406954	Q8WYQ5
P08631	Q9ULH1
Q6NXE6	Q9Y5J5
P02511	Q9UJY1
P56545	Q96EP5
Q15047	Q8TF65
P46109	P51692
P35637	Q15366
Q99460	Q9Y4K3
P01236	Q9HC73
Q92633	Q9UBI6
P67775	Q9BXT2
O00505	P21980
P01889	P62910
P24385	P51948
O14576	P20073
P45973	Q13185
P08311	P55210
P45984	P62873
P25788	Q9H0D6
P51668	Q8IUQ4
P55197	Q03111
Q9GZT6	Q9NXU5
P23025	P43246
